hit_id,x,y,z,volume_id,layer_id,module_id
16877,-12.0341,-29.6498,-464.42800000000005,8,2,3
16883,19.4049,-25.486,-480.153,8,2,6
16888,29.6987,11.8162,-435.098,8,2,9
16896,-4.33547,32.3143,-439.01599999999996,8,2,13
16901,-31.5292,8.0842,-484.898,8,2,16
16903,-29.9706,-9.53867,-406.50800000000004,8,2,17
16904,-29.9363,-9.636610000000001,-375.12800000000004,8,2,17
16912,23.0213,-21.5919,-392.767,8,2,22
16914,14.7148,-29.0114,-391.914,8,2,22
16920,31.2085,-4.9791,-394.061,8,2,24
16921,31.2311,-4.57745,-398.62300000000005,8,2,24
16925,25.2692,18.9044,-377.26599999999996,8,2,26
16931,-4.91244,31.5881,-401.675,8,2,29
16936,-24.8197,20.916999999999998,-352.561,8,2,31
16938,-31.2272,-7.44469,-282.064,8,2,33
16943,-29.0782,-13.5912,-325.205,8,2,33
16946,-31.1444,-7.68151,-284.714,8,2,33
16950,-30.956,-8.22027,-320.613,8,2,33
16951,-24.6589,-20.3309,-315.132,8,2,34
16953,-31.2174,-12.9883,-282.323,8,2,34
16960,-18.9793,-26.303,-300.719,8,2,35
16961,-21.7876,-24.9498,-315.736,8,2,35
16962,-10.4913,-30.3933,-307.54400000000004,8,2,35
16968,-17.5128,-27.0097,-311.778,8,2,35
16969,-21.0607,-25.3001,-303.20099999999996,8,2,35
16970,-24.4746,-23.655,-294.298,8,2,35
16971,-0.557692,-31.9538,-311.788,8,2,36
16974,-10.3201,-31.4031,-307.17400000000004,8,2,36
16977,-4.84176,-31.7121,-321.638,8,2,36
16978,-14.0493,-31.1927,-314.962,8,2,36
16981,-4.24797,-31.7456,-296.724,8,2,36
16982,-2.76779,-31.8291,-316.64599999999996,8,2,36
16984,14.0729,-28.9097,-293.586,8,2,37
16985,4.19956,-32.3618,-316.74,8,2,37
16992,20.6594,-24.3655,-316.072,8,2,38
16993,16.1798,-28.3667,-294.415,8,2,38
16994,17.0456,-27.5934,-303.596,8,2,38
16995,14.2963,-30.049,-280.66200000000003,8,2,38
16996,23.1078,-22.1786,-315.257,8,2,38
16998,18.6271,-26.1808,-290.922,8,2,38
17001,26.8878,-17.7659,-294.139,8,2,39
17004,29.0126,-13.3564,-331.03,8,2,39
17007,29.9592,-11.3921,-288.672,8,2,39
17012,26.1617,-19.2727,-287.265,8,2,39
17015,31.8308,-2.7378400000000003,-332.81699999999995,8,2,40
17024,31.8814,-1.84033,-300.622,8,2,40
17025,31.6848,-5.32565,-301.812,8,2,40
17032,31.4773,6.72935,-317.772,8,2,41
17036,28.9097,14.0729,-295.18,8,2,41
17038,29.6193,12.0433,-319.279,8,2,41
17046,23.8499,21.2366,-292.44599999999997,8,2,42
17048,22.2896,22.9835,-303.95099999999996,8,2,42
17050,21.8082,23.5225,-303.514,8,2,42
17052,22.3815,22.8806,-333.176,8,2,42
17056,21.2904,24.1022,-287.126,8,2,42
17060,10.5814,30.3499,-280.339,8,2,43
17061,20.5866,25.5285,-301.065,8,2,43
17062,24.956,23.423000000000002,-297.731,8,2,43
17066,20.8525,25.4004,-284.827,8,2,43
17070,21.377,25.1476,-281.454,8,2,43
17075,18.6205,26.4759,-280.762,8,2,43
17076,17.1762,27.1719,-293.447,8,2,43
17080,16.827,27.3402,-311.80400000000003,8,2,43
17081,23.2221,24.2585,-285.124,8,2,43
17095,-5.67309,31.8466,-296.231,8,2,45
17098,-7.244260000000001,31.2973,-327.654,8,2,45
17102,-14.142999999999999,28.8852,-285.74,8,2,45
17103,-5.07906,32.0543,-290.966,8,2,45
17104,-13.2705,29.1903,-308.691,8,2,45
17112,-13.2107,31.0187,-291.749,8,2,46
17114,-18.680999999999997,26.1326,-298.807,8,2,46
17119,-25.1051,21.4653,-299.45799999999997,8,2,47
17121,-27.5686,16.352999999999998,-319.777,8,2,47
17127,-23.2493,25.3165,-291.96299999999997,8,2,47
17128,-31.7394,4.358709999999999,-314.793,8,2,48
17129,-31.8286,2.7763,-295.374,8,2,48
17133,-31.5694,7.37202,-304.256,8,2,48
17134,-31.9369,0.857216,-305.381,8,2,48
17135,-31.2351,13.2978,-284.07,8,2,48
17138,-31.165,14.5414,-298.382,8,2,48
17144,-30.5688,-7.8277,-249.938,8,2,49
17146,-30.4417,-8.191180000000001,-226.65200000000002,8,2,49
17149,-31.5728,-4.95604,-268.569,8,2,49
17152,-31.7146,-4.5504,-259.814,8,2,49
17154,-31.7739,-4.38079,-221.364,8,2,49
17155,-30.2335,-8.78662,-259.19,8,2,49
17156,-31.0594,-6.42436,-215.317,8,2,49
17158,-33.8374,1.52093,-244.609,8,2,49
17160,-33.2365,-0.197647,-237.618,8,2,49
17161,-28.3699,-14.1169,-216.713,8,2,49
17163,-29.6895,-10.3427,-239.22799999999998,8,2,49
17164,-28.6504,-13.3145,-252.264,8,2,49
17166,-30.2755,-8.66645,-227.80900000000003,8,2,49
17170,-29.788,-10.0609,-275.94599999999997,8,2,49
17171,-29.723000000000003,-10.2466,-234.34400000000002,8,2,49
17172,-31.3762,-5.51848,-221.13299999999998,8,2,49
17173,-32.1966,-3.17184,-211.18400000000003,8,2,49
17176,-21.6407,-22.9667,-215.267,8,2,50
