particle_id,vx,vy,vz,px,py,pz,q,nhits
4510677733474304,-0.00928816,0.00986098,-0.0778789,0.7005239999999999,0.810293,6.586869999999999,-1,7
684553809166344194,-63.9872,490.70300000000003,355.556,0.121748,0.393237,0.266185,1,8
495406679265914882,256.557,-38.3042,-11.2475,-0.184658,0.0732158,-0.07768480000000001,1,6
801647330741714944,-0.010397499999999999,-0.00496379,1.15111,0.9136989999999999,-0.6003970000000001,7.34105,1,10
22519028929003520,-0.0158017,0.00638077,1.16279,0.894932,-0.0282084,4.5416,-1,5
743097855526305792,0.0164016,0.00663854,-1.57429,-0.398476,0.00379619,-0.937506,1,11
292750674611929088,-44.3928,34.7718,196.12,-0.47479099999999996,0.463671,2.26396,1,9
837671660994691072,0.00107922,0.013532399999999998,-11.1873,-2.12257,2.07669,-1.01518,1,14
797144555748065280,0.00711298,0.00164107,-1.6835099999999998,0.13497699999999999,0.175625,-0.573712,-1,10
878208386968059904,0.013922,0.00484781,1.40247,-0.27058699999999997,0.05795319999999999,0.44100500000000004,-1,11
27029775381954560,0.00551305,-0.00583584,-1.55768,0.187548,-0.476178,0.637574,-1,13
94579921501814784,0.00375047,0.0105381,6.9397,-0.5969800000000001,-0.553392,-3.79837,-1,14
558454737570103296,-0.000625275,0.010523200000000002,10.8337,-0.161518,0.317712,-1.34134,-1,12
968296116275642368,-0.00417844,0.00475084,-5.12884,-0.420872,-0.0755731,-0.42971899999999996,-1,9
666533638204030976,0.00281822,0.00729912,2.4628799999999997,0.170478,-0.00180925,0.26490199999999997,1,8
409831483100889088,0.0277254,0.00995137,-5.2266699999999995,-0.0907105,0.46151000000000003,-0.147578,1,11
225183486061838336,-0.017552,-0.0146892,-5.44466,-1.90872,-0.23439200000000002,-1.62762,1,1
364814453419544577,-17.5394,-7.30543,419.86800000000005,0.267314,0.27081,0.14014300000000002,1,11
932256599018307584,-4.11259,-2.93433,26.644000000000002,-0.244839,-0.167292,0.717096,1,13
18018659133820929,-43.2386,-14.9734,570.569,-0.10277599999999999,0.255768,-0.00193599,-1,8
968294054691340288,-0.00417844,0.00475084,-5.12884,0.84072,0.00644844,0.0185902,1,10
707070501616353280,-0.0373195,-0.031613999999999996,-3.26563,0.5327390000000001,-0.9813040000000001,0.477328,-1,11
585473998872117248,-0.0108205,-0.00310644,6.37972,-0.150085,0.0349454,-0.101103,1,4
963771488488390656,0.00106278,0.00228018,2.1829,-0.23793000000000003,-0.132224,2.47802,1,13
225208774829277184,-40.3008,15.2328,-25.2377,-0.389357,0.145697,-0.0145216,1,13
684553671710605312,0.00473057,0.000340866,-1.05561,0.5203840000000001,-0.13661199999999998,2.0723599999999998,-1,11
238691673620615169,31.6903,14.3726,-697.5,0.237054,-0.147912,0.21343299999999998,1,6
819656300412534784,-0.013211,-0.00525081,3.4556699999999996,-0.560103,-0.225254,-3.4382599999999996,1,9
873705680693886976,-0.0202733,-0.00521751,2.11253,-1.35934,-0.586436,-1.34522,1,14
220688201491152896,-0.0215424,0.00567734,-4.09596,0.159548,-0.358642,-3.25673,-1,14
878208936723873792,0.013922,0.00484781,1.40247,-0.217025,-0.175048,-1.5183,1,14
864703841558331392,0.0126226,0.00612422,-1.50809,0.42726800000000004,-0.327175,-0.343078,-1,12
932249314770554881,-571.986,-318.573,-536.705,0.31784,-0.250616,0.213916,1,2
