hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
16919,369301010599903232,31.2102,-4.94763,-355.397,0.374076,0.026266900000000003,-3.55215,0.0
16967,225182798867070976,-19.5127,-26.046,-299.914,-0.45118199999999997,-0.5848,-6.68526,0.0
16980,306245599294914560,-10.6161,-31.3864,-294.073,-0.0790801,-0.260264,-2.48299,0.0
16981,166643287975788544,-4.24948,-31.7455,-296.715,-0.112041,-0.767037,-7.12755,0.0
16995,220688201491152896,14.297,-30.0484,-280.655,0.17703,-0.350238,-3.2564,0.0
17011,644017632932003840,29.583000000000002,-12.1728,-301.635,0.918905,-0.901819,-2.80493,0.0
17038,752103336794128384,29.6238,12.0305,-319.272,0.7580819999999999,0.318374,-7.99982,0.0
17061,117106303414829056,20.5875,25.5281,-301.068,0.240064,0.28015500000000004,-3.39989,0.0
17069,743111393263222784,16.9483,27.2817,-293.045,0.12246800000000001,0.179784,-1.97345,0.0
17107,225187815388872704,-15.6002,28.8844,-306.698,-0.519537,0.9439110000000001,-9.8811,0.0
17116,166640745355149312,-20.0813,24.8819,-280.025,-0.460513,0.58621,-6.47379,0.0
17123,914233541854756864,-30.1906,10.912,-298.226,-0.346652,0.115916,-3.2665900000000003,0.0
17176,950268523626627072,-21.6523,-22.9538,-215.271,-0.23674499999999998,-0.26514,-2.3782900000000002,0.0
17185,824161068271009792,-21.0131,-23.6694,-221.933,-0.377299,-0.438115,-4.09215,0.0
17188,716072684349292544,-22.5702,-21.9262,-232.11599999999999,-2.63669,-2.5714599999999996,-26.4966,0.0
17225,27023453190094848,-20.2649,-25.134,-274.672,-0.6759,-0.8535290000000001,-9.205789999999999,0.0
17253,621497985527709696,-4.73336,-31.2223,-213.416,-0.0382662,-0.315535,-2.0710900000000003,0.0
17299,445867152067526656,17.2207,-26.7731,-256.747,0.208023,-0.30493400000000004,-2.92365,0.0
17365,716075708006268928,29.5781,10.6613,-248.708,0.660262,0.24810500000000002,-5.459,0.0
17382,90083262541594624,31.9724,3.81315,-243.64700000000002,0.250384,0.020341099999999997,-2.00212,0.0
17532,517914300744990720,-26.4628,17.5073,-227.005,-0.41488100000000006,0.262735,-3.41476,0.0
17547,842175123183108096,-28.3189,13.6555,-230.023,-0.358824,0.163301,-2.8683799999999997,0.0
17560,864697794244378624,-31.1743,5.58441,-220.519,-0.5916060000000001,0.115746,-4.16326,0.0
17572,517919179827838976,-30.9615,9.357380000000001,-226.99099999999999,-0.7156859999999999,0.205717,-5.06954,0.0
17586,328763391273336832,-29.9092,-11.2143,-139.623,-0.981557,-0.35839899999999997,-4.66688,0.0
17602,454871190226337792,-32.0017,-5.229419999999999,-150.167,-0.23466399999999998,-0.0481982,-1.1033600000000001,0.0
17618,819656300412534784,-29.8246,-11.4561,-178.43,-0.567171,-0.207866,-3.43775,0.0
17661,878208936723873792,-25.6189,-19.2561,-173.252,-0.227737,-0.15995499999999999,-1.51813,0.0
17665,94579921501814784,-23.1839,-21.9822,-142.139,-0.584846,-0.56723,-3.79795,0.0
17698,67554819044278272,-19.2042,-26.1947,-161.187,-0.41145299999999996,-0.576021,-3.56304,0.0
17723,432347076056055808,-4.524769999999999,-31.73,-151.91,-0.039149699999999996,-0.20929,-1.08144,0.0
17787,364793837559742464,15.4786,-28.993000000000002,-168.168,0.309214,-0.559476,-3.0442099999999996,0.0
17839,851186789203836928,26.5573,-18.4517,-144.933,0.20314300000000002,-0.129715,-1.15145,0.0
17889,743111461982699520,29.7863,11.5658,-164.958,0.37696399999999997,0.155932,-2.08577,0.0
17912,909728980154712064,31.5974,6.385759999999999,-148.753,0.289153,0.06805610000000001,-1.3147,0.0
17920,265715332952358912,26.4098,18.3707,-205.032,0.8906780000000001,0.631096,-6.99667,0.0
17953,544935898509213696,15.4435,28.0069,-162.561,0.190227,0.36688200000000004,-2.04984,0.0
17975,355786707024478208,2.79997,31.8273,-165.52599999999998,0.0174905,0.307893,-1.58097,0.0
17988,211677153945714688,4.28686,31.7434,-200.03900000000002,0.143789,1.12258,-7.1908199999999995,0.0
18087,954767519049056256,-15.0162,29.406,-178.19,-0.23179699999999998,0.43017299999999997,-2.45799,0.0
18139,571960176333029376,-31.7599,3.9950300000000003,-161.731,-0.485486,0.0708401,-2.53792,0.0
18159,27043381838348288,-31.8,3.2845699999999995,-162.774,-0.21809099999999998,0.0211829,-1.0413,0.0
18167,454865142912385024,-31.5933,6.94868,-189.86900000000003,-0.8996040000000001,0.187446,-5.38276,0.0
18175,139617360884531200,-31.7067,-4.57322,-101.31,-0.53292,-0.0859,-1.85327,0.0
18192,891712863658311680,-32.5337,-2.20777,-126.309,-0.369832,-0.0358781,-1.4417200000000001,0.0
18197,364795761705091072,-29.201,-11.7397,-69.6682,-0.989608,-0.386852,-1.9632900000000002,0.0036514089529638086
18199,225204857819103232,-31.7019,-4.586930000000001,-109.677,-0.43618900000000005,0.107807,-1.1188200000000001,0.0
18215,45037301943762944,-32.6055,-2.0023299999999997,-97.1942,-0.596325,-0.026374599999999998,-1.7019099999999998,0.0
18218,743097855526305792,-33.7135,1.16675,-80.9554,-0.398192,0.0242435,-0.937026,0.0
18246,743105689546653696,-21.7231,-22.8745,-70.5423,-0.535744,-0.577995,-1.7243400000000002,0.0
18268,243195135792250880,-23.6496,-20.7177,-90.3901,-0.467764,-0.39729699999999996,-1.9187900000000002,0.0
18284,4523322117193728,-25.5253,-18.6177,-77.3386,-3.7644900000000003,-2.7364599999999997,-11.379000000000001,0.012637036001396979
18298,675542349287260160,-21.869,-22.7111,-93.3178,-0.2722,-0.268154,-1.1079299999999999,0.0
18309,166645418279567360,-23.6437,-20.7243,-113.859,-0.7225520000000001,-0.620069,-3.3862300000000003,0.0
18377,301745847958241280,-9.8364,-30.9345,-77.2755,-0.224286,-0.739708,-1.6121,0.0
18396,932249246034296832,-13.2672,-30.7409,-70.5086,-0.12506199999999998,-0.264574,-0.632077,0.0
18402,4508272551788544,1.14488,-31.5539,-81.005,0.043577099999999994,-0.9310940000000001,-2.38935,0.0
18477,301753819417542656,6.93737,-30.8801,-77.1123,0.0690337,-0.26191,-0.5771850000000001,0.0
18507,117112282009305088,20.9208,-23.4681,-114.897,0.203248,-0.21256999999999998,-1.07965,0.0
18518,864712087895539712,15.743,-28.093000000000004,-119.292,0.22797199999999998,-0.428149,-1.7774400000000001,0.0
18584,707076067893968896,23.6135,-23.4201,-70.4465,0.37451100000000004,-0.35691799999999996,-1.04683,0.0
18622,873701832403189760,26.91,-16.5792,-110.071,0.590372,-0.35239899999999996,-2.43708,0.0
18632,734093542489587712,31.5716,1.45891,-87.0532,0.375778,0.0068219,-1.00508,0.0
18643,364792325731254272,31.2736,-3.8245400000000003,-106.92299999999999,0.9470129999999999,-0.125797,-2.89181,0.0
18657,562950365738172416,31.3193,-3.01461,-99.4265,0.39064699999999997,-0.0467267,-1.2796399999999999,0.0
18674,707077579722457088,30.9446,-9.65659,-132.715,0.197747,-0.051391599999999996,-0.8129569999999999,0.0
18688,657530974434754560,29.4822,10.9353,-108.72200000000001,0.382301,0.131821,-1.3542,0.0
18698,337790175578947584,29.2114,11.7099,-101.94200000000001,0.298781,0.10981199999999999,-1.12116,0.0
18777,734111821870399488,29.0346,14.6888,-83.5568,0.394072,0.188616,-1.0870799999999998,0.0
18792,864724869718212608,25.5702,18.5675,-126.845,0.372589,0.361111,-1.7577200000000002,0.0
18830,797144555748065280,18.3346,26.0641,-84.1431,0.11998099999999999,0.186644,-0.573287,0.0
18886,18021888932446208,18.7292,25.874000000000002,-112.96,0.18629400000000002,0.272439,-1.20614,0.0
