hit_id,x,y,z,volume_id,layer_id,module_id
16919,31.2099,-4.953,-355.38699999999994,8,2,24
16967,-19.5129,-26.0459,-299.914,8,2,35
16980,-10.6158,-31.3864,-294.067,8,2,36
16981,-4.24797,-31.7456,-296.724,8,2,36
16995,14.2963,-30.049,-280.66200000000003,8,2,38
17011,29.5823,-12.1743,-301.647,8,2,39
17038,29.6193,12.0433,-319.279,8,2,41
17061,20.5866,25.5285,-301.065,8,2,43
17069,16.9502,27.2809,-293.031,8,2,43
17107,-15.6005,28.8842,-306.69,8,2,46
17116,-20.0788,24.8841,-280.163,8,2,46
17123,-30.1979,10.8967,-298.223,8,2,47
17176,-21.6407,-22.9667,-215.267,8,2,50
17185,-21.0079,-23.6752,-221.95,8,2,50
17188,-22.5733,-21.9226,-232.106,8,2,50
17225,-20.264,-25.1344,-274.66,8,2,51
17253,-4.73307,-31.2223,-213.425,8,2,52
17299,17.2197,-26.774,-256.742,8,2,54
17365,29.5747,10.6709,-248.708,8,2,57
17382,31.9717,3.8151,-243.64700000000002,8,2,57
17532,-26.4638,17.5053,-226.99099999999999,8,2,63
17547,-28.3202,13.6529,-230.024,8,2,63
17560,-31.1745,5.58145,-220.517,8,2,64
17572,-30.9615,9.35699,-226.993,8,2,64
17586,-29.9101,-11.2118,-139.64700000000002,8,2,65
17602,-32.0025,-5.2271,-150.171,8,2,65
17618,-29.8239,-11.4583,-178.42,8,2,65
17661,-25.6188,-19.2562,-173.266,8,2,66
17665,-23.1889,-21.9766,-142.137,8,2,66
17698,-19.2056,-26.194000000000003,-161.19299999999998,8,2,67
17723,-4.525580000000001,-31.7299,-151.918,8,2,68
17787,15.4791,-28.9925,-168.16400000000002,8,2,70
17839,26.5587,-18.4489,-144.94,8,2,71
17889,29.7844,11.5713,-164.953,8,2,73
17912,31.5961,6.3895599999999995,-148.734,8,2,73
17920,26.4078,18.3729,-205.024,8,2,74
17953,15.4458,28.0058,-162.566,8,2,75
17975,2.80412,31.8271,-165.543,8,2,76
17988,4.28547,31.7435,-200.03400000000002,8,2,76
18087,-15.0156,29.4066,-178.18400000000003,8,2,78
18139,-31.7601,3.9910099999999997,-161.716,8,2,80
18159,-31.7999,3.2854300000000003,-162.79,8,2,80
18167,-31.5932,6.950080000000001,-189.887,8,2,80
18175,-31.7068,-4.57291,-101.303,8,2,81
18192,-32.5333,-2.2088,-126.31,8,2,81
18197,-29.199,-11.7454,-69.6725,8,2,81
18199,-31.7023,-4.58556,-109.678,8,2,81
18215,-32.6061,-2.00063,-97.193,8,2,81
18218,-33.7133,1.16591,-80.957,8,2,81
18246,-21.7191,-22.879,-70.5503,8,2,82
18268,-23.6484,-20.719,-90.3843,8,2,82
18284,-25.5244,-18.6187,-77.3383,8,2,82
18298,-21.8739,-22.7057,-93.3222,8,2,82
18309,-23.6411,-20.7271,-113.852,8,2,82
18377,-9.83741,-30.9344,-77.2759,8,2,84
18396,-13.2683,-30.7409,-70.5147,8,2,84
18402,1.13731,-31.5535,-81.0073,8,2,84
18477,6.93359,-30.8814,-77.119,8,2,85
18507,20.9158,-23.4727,-114.88799999999999,8,2,86
18518,15.7413,-28.0945,-119.305,8,2,86
18584,23.6146,-23.4179,-70.443,8,2,87
18622,26.909000000000002,-16.5814,-110.08200000000001,8,2,87
18632,31.5712,1.45095,-87.0528,8,2,88
18643,31.2736,-3.8239199999999998,-106.90899999999999,8,2,88
18657,31.3192,-3.01533,-99.4201,8,2,88
18674,30.9446,-9.65767,-132.715,8,2,88
18688,29.4816,10.9372,-108.715,8,2,89
18698,29.2115,11.7098,-101.931,8,2,89
18777,29.0344,14.689,-83.5543,8,2,90
18792,25.5711,18.5665,-126.84,8,2,90
18830,18.3375,26.0627,-84.1427,8,2,91
18886,18.7306,25.8733,-112.971,8,2,91
18895,2.36746,31.3558,-77.2262,8,2,92
18909,6.848839999999999,31.103,-71.4444,8,2,92
19008,-18.8689,25.3009,-84.6914,8,2,94
19037,-20.5248,23.8219,-103.337,8,2,94
19045,-15.3972,28.4019,-110.73200000000001,8,2,94
19099,-30.033,10.0985,-97.867,8,2,95
19107,-26.0067,18.4537,-70.4024,8,2,95
19108,-27.3169,15.735,-93.7194,8,2,95
19138,-30.9077,10.311,-120.23899999999999,8,2,96
19238,-32.4896,-3.83397,-33.1196,8,2,97
19261,-31.5932,-6.39774,-37.5379,8,2,97
19262,-32.4893,-3.8348800000000005,-33.1198,8,2,97
19268,-33.6759,-0.441134,-68.8174,8,2,97
19269,-29.9997,-10.9553,-52.9416,8,2,97
19276,-29.4687,-12.4741,-26.9607,8,2,97
19286,-32.0488,-5.09467,-29.8064,8,2,97
19295,-29.0088,-13.7897,-8.37612,8,2,97
19312,-33.8508,0.05927999999999999,-47.4039,8,2,97
