particle_id,vx,vy,vz,px,py,pz,q,nhits
153128434644549632,-0.000420138,0.027068900000000003,1.7668700000000002,-1.0013299999999998,1.5630899999999999,-16.2462,-1,8
355801894028836864,-0.0294226,0.00126274,-1.8547799999999999,-1.60205,1.68081,-5.7634099999999995,1,12
112593770255482880,0.00190622,-0.0009474689999999999,-0.0986182,0.268495,-0.0908716,0.6076060000000001,-1,12
824171857228857344,0.0059946,0.00100026,2.00069,0.45925699999999997,-0.37381,1.5570899999999999,-1,13
864709064238563328,0.0126226,0.00612422,-1.50809,-0.589824,0.196712,4.04835,-1,14
873714064470048768,-0.0202733,-0.00521751,2.11253,-0.43993999999999994,0.167021,-0.745373,-1,11
382808785825038336,-0.00718249,0.009462700000000001,10.3374,-0.0573984,0.353064,-0.52512,1,3
211675917011918850,68.5932,-21.2596,337.402,0.38258200000000003,0.34345,0.647494,1,2
837672142031028224,0.00107922,0.013532399999999998,-11.1873,0.861786,0.381313,0.577099,-1,12
4533217721843712,-0.00928816,0.00986098,-0.0778789,0.6292810000000001,0.46101000000000003,-0.645903,1,14
702565665038401536,-0.00392193,0.0192333,7.0891,-0.572106,-0.113407,2.6215200000000003,1,13
968279967198609408,-0.00417844,0.00475084,-5.12884,-1.17885,0.21091700000000002,-1.7545099999999998,-1,11
954764357969907713,-276.53700000000003,231.24900000000002,902.3560000000001,0.136068,-0.0248779,0.187839,1,1
873701969842143232,-0.0202733,-0.00521751,2.11253,-0.504587,-0.0549606,0.5776680000000001,1,9
117095651912716289,-20.1158,68.991,433.11,0.168721,-0.159794,0.16791,1,8
801645887632703488,-0.010397499999999999,-0.00496379,1.15111,0.229713,-0.630725,-0.054085,1,12
360290581529755648,0.016598599999999998,0.00584417,-1.8433700000000002,0.363648,0.023099,1.62562,1,5
54046562782806016,-0.00124708,0.0146035,1.3673600000000001,0.490088,-0.579499,-1.47048,1,8
954772535570857984,0.014798400000000001,-0.019702599999999997,-11.7615,0.266288,0.23021399999999997,0.824946,-1,8
950276495085928448,-0.0125745,0.042390699999999996,-4.230090000000001,0.20867399999999997,0.14541099999999998,-1.23126,1,12
396318622634475520,-0.00686831,0.0113193,4.19235,-0.24097399999999997,-0.27909,0.465077,-1,11
333268571448672256,0.0136625,0.0178352,-0.354614,0.46735699999999997,-0.0163246,-4.33931,1,10
319757703847084032,-0.043651199999999994,-0.0118829,-1.15194,-0.274406,-0.102006,-0.7958270000000001,1,13
153154204448325632,59.2697,140.291,-114.175,0.786745,1.74963,-1.5068,-1,6
707069402104725504,-0.0373195,-0.031613999999999996,-3.26563,0.511465,0.846377,1.0018,1,14
90075634696458241,-29.6762,-10.3806,339.48,-0.319602,-0.199995,0.23590300000000003,1,11
27024002996256770,323.303,156.219,28.5391,-0.017515799999999998,0.353123,0.0977311,1,5
535930829558251520,-0.00598871,0.023815799999999998,5.47954,1.06665,-0.166023,-0.42839499999999997,-1,11
873704649901735936,-0.0202733,-0.00521751,2.11253,0.249973,0.194052,-0.543927,-1,13
4525108823588864,-0.00928816,0.00986098,-0.0778789,-4.02883,-0.695246,1.5457299999999998,-1,10
139619628627263488,-0.0455581,-0.00213868,8.45589,-0.0751495,-0.76286,0.08458330000000001,-1,12
873701832403189760,-0.0202733,-0.00521751,2.11253,0.579958,-0.36780999999999997,-2.43751,-1,12
860201066564681728,0.0133344,0.0158988,-0.279931,0.179584,-0.09112619999999999,0.9587700000000001,-1,13
157626193116397568,0.0102735,-0.029125,8.97509,0.145243,0.375456,1.18638,1,10
180147146190749696,-0.010003,-0.022239,11.077,-0.0331532,0.564483,-2.4333400000000003,1,9
22524045450805248,-0.0158017,0.00638077,1.16279,0.011776,0.19808599999999998,-1.0556299999999998,-1,11
716080380947468289,-130.054,-7.78995,-602.0,-0.014486099999999998,-0.496518,-0.399462,-1,4
571960176366587905,43.9675,-195.107,-687.643,0.0864241,-0.462871,-0.039999400000000004,1,6
337776569122553856,0.00233234,-0.0236547,9.00641,0.0580073,0.7151609999999999,-4.7705400000000004,-1,7
819655613217767424,-0.013211,-0.00525081,3.4556699999999996,0.45783,0.39299,1.28831,-1,14
734090106515750912,-0.00916967,-0.00476335,-2.6461099999999997,0.333434,0.6150720000000001,0.21696300000000002,-1,14
409829352797110272,0.0277254,0.00995137,-5.2266699999999995,0.191441,-0.264736,-0.7425069999999999,-1,11
4518374314868736,-0.00928816,0.00986098,-0.0778789,0.123797,0.785181,3.6781900000000003,1,13
968278730248028160,-0.00417844,0.00475084,-5.12884,3.3039400000000003,-0.8350870000000001,-0.21509899999999998,-1,12
648525355727978496,-0.00627547,0.00229626,-10.127,0.230121,-0.480713,-1.47539,1,14
229687154408685568,0.0104971,-0.010107,-1.48604,-0.251477,-0.789492,-1.2226299999999999,-1,10
639515338974691328,-0.036488400000000004,-0.0130395,4.7518,-0.143618,-0.767108,0.26159299999999996,-1,10
968287114024189952,-0.00417844,0.00475084,-5.12884,0.113302,-0.16608599999999998,0.31489,1,8
828664461739950080,0.012694200000000001,0.00870689,1.81335,0.20091099999999998,0.0214392,0.36392399999999997,1,12
49541726204854272,0.00127426,0.025666200000000004,2.7231400000000003,-0.8903629999999999,-0.636167,1.57417,1,12
558450270804115456,-0.000625275,0.010523200000000002,10.8337,-0.288823,0.102876,-0.359719,-1,14
364802839827976193,14.4923,-29.874000000000002,-302.819,-0.135231,0.271016,-0.0923066,1,11
499900314552369152,0.00597668,-0.00744874,-5.06495,-0.454553,0.0387476,2.10442,-1,11
671049126300876800,0.00214885,0.0106571,-2.2711,0.530215,0.20507899999999998,1.18193,1,7
423340495276605440,0.00821195,-0.0158408,4.93883,0.0109473,-1.26626,12.4657,-1,1
418837376685572096,0.0183655,-0.0168648,4.19268,-0.0533771,-0.24836,-1.58598,-1,8
873724853427896320,3.04069,-17.7697,-81.41,0.197873,-0.270812,-0.8151109999999999,-1,13
743096137539387392,0.0164016,0.00663854,-1.57429,-1.2313100000000001,0.636215,0.148345,-1,11
864695114184785920,0.0126226,0.00612422,-1.50809,0.229514,-0.00722502,1.1979799999999998,-1,12
941258025853788162,33.1711,12.6777,172.079,0.110248,-0.026932499999999998,0.162944,1,1
4518305612173313,-44.2698,60.4967,300.368,-0.108777,0.0510835,0.187252,-1,1
743114348200722432,110.12700000000001,50.5177,174.423,0.451971,0.12531099999999998,0.35939299999999996,1,9
117101836665622529,-65.5695,811.942,-500.44,-0.196608,-0.358211,0.0662342,-1,14
315252111354888192,0.019173500000000003,0.010777,2.01125,-0.09343510000000001,0.765021,0.64157,-1,11
432345632947044352,0.00369111,-0.0164653,10.3317,-0.273831,0.403054,-0.17569500000000002,-1,8
801650835435028480,-0.010397499999999999,-0.00496379,1.15111,0.145086,-0.11038900000000001,-0.054455399999999994,-1,7
711571008884051969,-153.311,128.436,128.602,-0.0228855,0.288961,0.16856400000000002,1,13
855687502613184512,0.556455,1.5596299999999998,25.7338,-0.150868,-0.06091219999999999,0.25027,-1,7
801644307084738560,-0.010397499999999999,-0.00496379,1.15111,0.9984209999999999,-2.395,-5.142,-1,14
517920966534234112,0.0112883,0.0171321,-6.6529300000000005,-0.691645,0.166432,0.696279,-1,12
873717569180147714,5.7666900000000005,199.917,-232.299,0.03455780000000001,0.286985,-0.24901700000000002,1,7
941255208338456576,0.0005732819999999999,0.0101015,6.18273,0.346777,0.274649,-0.2052,-1,9
711577949534420992,0.00357131,-0.0123055,-2.6419799999999998,-0.213065,0.520259,-0.828859,1,12
292752873635184640,0.00917456,0.008978700000000001,11.2888,-0.47684799999999994,0.263761,1.31843,1,11
639530182398451714,-33.1431,499.37199999999996,585.746,-0.055024699999999996,0.102611,-0.042801599999999995,1,1
238692841851719681,-114.64,-11.4133,186.609,-0.17806,-0.344547,0.108376,-1,9
734088457248309248,-0.00916967,-0.00476335,-2.6461099999999997,0.589766,-0.587481,3.9093,-1,15
495396165185970178,-68.9278,19.112000000000002,-280.501,-0.09697230000000001,0.0694064,0.07650839999999999,1,1
747599668464066562,14.4142,-29.3076,-700.0,0.0848902,-0.273426,0.00408634,-1,4
864696694732750848,0.0126226,0.00612422,-1.50809,-0.579991,0.08878580000000001,0.46848599999999996,1,15
639523791470329856,-0.036488400000000004,-0.0130395,4.7518,0.41130900000000004,-0.33667199999999997,0.544362,-1,10
225182180408565762,18.9404,-1.50404,174.27599999999998,-0.352591,-0.08427489999999999,0.193181,-1,13
707074487346003968,-0.0373195,-0.031613999999999996,-3.26563,-0.385318,0.30389499999999997,1.78005,-1,12
180152575046197250,27.7078,-14.9237,-71.8534,-0.233805,-0.12319300000000001,-0.14799,1,10
837678670381318144,0.00107922,0.013532399999999998,-11.1873,-0.11746500000000001,1.6860700000000002,-4.45345,1,14
166641569988870144,0.00465,-0.0182785,-2.13302,-0.37948899999999997,-0.301054,-0.117361,-1,4
364813285188440065,20.6901,28.8611,142.216,0.119571,0.00448254,-0.103798,1,1
684553809149558784,0.00473057,0.000340866,-1.05561,0.08112130000000001,0.5299119999999999,0.38289,-1,8
166641776147300352,0.00465,-0.0182785,-2.13302,0.6167560000000001,0.236114,-1.62016,1,12
860196050042880000,0.0133344,0.0158988,-0.279931,-0.185249,0.215234,-0.46599799999999997,1,11
454868235288838144,0.00673639,0.0150607,-0.438758,0.449079,0.44150500000000004,-1.7713700000000001,1,8
364804420359159808,0.014919100000000001,-0.002212,-11.5247,-0.280368,0.14853,-1.8751099999999998,-1,14
445860967314620416,0.0008363139999999999,-0.0021718,-5.04407,-0.568059,-0.146473,0.49468100000000004,1,12
274719852147507200,0.018614,-0.021792,1.60358,-0.124555,0.356222,2.46962,1,14
117095445737504768,0.000486502,-0.00918186,0.20829499999999998,-2.13245,-0.145216,0.8243510000000001,-1,12
743097786806829056,0.0164016,0.00663854,-1.57429,0.32789,0.147562,0.49771099999999996,-1,13
40532534085287936,-0.0095514,-0.0161022,-3.27455,0.105672,-2.10622,2.12117,-1,15
391814954287628288,0.036001599999999995,0.0116131,-9.27233,-0.22872699999999999,0.013875899999999998,0.687314,-1,12
67557086787010560,27.146,-40.5895,291.816,0.270025,-0.034839499999999995,1.04356,-1,10
819656644009918464,-0.013211,-0.00525081,3.4556699999999996,-0.30396100000000004,-0.606942,2.29884,-1,1
54050067509686274,325.529,573.37,7.382219999999999,0.0120862,-0.114516,-0.0177468,-1,1
364797479692009472,0.014919100000000001,-0.002212,-11.5247,-0.0448921,-0.31735599999999997,-1.04389,1,4
274723769157681152,0.018614,-0.021792,1.60358,-0.318815,-0.0559981,1.71364,1,11
117117848286920704,43.1577,-20.5212,-341.44599999999997,0.480372,-0.208846,-2.5461099999999997,-1,11
873703000634294272,-0.0202733,-0.00521751,2.11253,0.55047,-0.0419722,0.24893,1,12
671059365519691777,-21.7641,28.0601,62.94,-0.209893,0.413767,0.13725,-1,10
909730010946863104,0.0112131,-0.00671944,-5.87482,-0.19076400000000002,0.115701,-0.530886,-1,11
734094229684355072,-0.00916967,-0.00476335,-2.6461099999999997,-0.735384,1.52031,0.00423959,-1,11
526922668230836224,-0.00773821,0.00819717,-0.591348,0.22043600000000002,-0.420663,-3.5809,1,8
364795830424567808,0.014919100000000001,-0.002212,-11.5247,-0.816001,-0.145876,-0.349711,1,14
369295444339073026,15.039000000000001,11.6116,35.2034,0.0939577,0.07286619999999999,0.215869,1,1
4511639822929921,22.1362,22.3852,698.0,0.10950399999999999,-0.136792,0.00534865,1,5
445874711209967616,-8.38293,11.5902,120.9,0.013265700000000002,0.313081,2.74674,-1,12
220697409901035520,-0.0215424,0.00567734,-4.09596,-0.386905,-0.029378700000000004,-0.9293530000000001,1,12
954779270096359425,-169.27200000000002,-43.1918,331.226,-0.0314398,0.231607,0.286528,1,3
968294329569247232,-0.00417844,0.00475084,-5.12884,0.783393,-0.350313,-0.00849527,1,13
914232854659989504,0.00645132,0.00558013,-11.5839,-0.178814,-0.0608559,0.7974479999999999,-1,13
364803252128055296,0.014919100000000001,-0.002212,-11.5247,0.06416140000000001,-0.447047,0.305843,-1,12
616994798217199616,-0.00595888,0.0116601,-3.98789,0.121824,0.26466,-0.112657,1,11
797159742752423936,-0.615898,0.163946,1.58954,-1.09665,0.618889,7.03499,1,16
815151738712489984,0.0131649,0.000293183,-2.43796,0.27509,-0.686285,-0.528361,1,12
423343106616721408,0.00821195,-0.0158408,4.93883,0.370579,-0.113758,3.43799,-1,10
153134962994839552,-0.000420138,0.027068900000000003,1.7668700000000002,-0.602529,-0.789484,0.776541,-1,11
117094689823260672,0.000486502,-0.00918186,0.20829499999999998,-0.45160500000000003,-0.220423,-4.01529,1,12
270216802275950592,-0.0112146,-0.0305772,-8.24052,-0.161477,-0.292082,-0.345937,-1,12
562956069471526914,141.505,64.6444,820.0,0.260905,-0.353873,0.0521135,1,7
662030519629783042,-17.2343,-7.99747,15.2323,-0.08912139999999999,0.0852421,0.0157415,1,1
180146390293291010,-65.6816,-98.9795,-28.3269,0.0434077,-0.221266,-0.027804500000000003,1,3
639543032923815936,10.3987,0.0175577,6.01605,0.699519,-0.12218399999999999,0.103941,-1,11
873712483922083840,-0.0202733,-0.00521751,2.11253,0.129174,-0.588013,-0.822846,1,11
680049316168990720,-0.00429976,0.00228218,1.78328,-0.444137,0.114102,0.030757,1,11
454867822988763138,-31.4825,0.12066500000000001,201.145,-0.173377,0.0295207,-0.11443299999999999,-1,9
364800915665846272,0.014919100000000001,-0.002212,-11.5247,0.460772,-0.0181326,1.0246600000000001,1,12
878207150017478656,0.013922,0.00484781,1.40247,0.32459899999999997,0.0888684,-0.7800600000000001,-1,11
333266647320104961,-47.2009,-58.2387,428.722,-0.103976,0.057665,-0.0013763,-1,1
873700939049992192,-0.0202733,-0.00521751,2.11253,0.395323,-0.7692439999999999,1.11125,-1,12
