particle_id,vx,vy,vz,px,py,pz,q,nhits
369297162309206016,-0.00562125,0.00032209400000000004,-1.61113,-0.32395999999999997,-0.156161,0.6801119999999999,-1,10
671049538617737216,0.00214885,0.0106571,-2.2711,0.0705698,-0.326745,-1.0188,1,4
797159674032947200,-0.615898,0.163946,1.58954,-0.7532409999999999,0.337712,3.91095,-1,14
364793837559742464,0.014919100000000001,-0.002212,-11.5247,0.291705,-0.567701,-3.04462,-1,13
445866189994852352,0.0008363139999999999,-0.0021718,-5.04407,-2.1143400000000003,0.201681,-17.1355,1,11
963770801293623296,0.00106278,0.00228018,2.1829,-0.639091,0.33247899999999997,-0.782573,1,9
4530400223297536,-0.00928816,0.00986098,-0.0778789,0.16999,-0.696843,-1.19215,1,6
306254532826890240,-0.00692475,-0.00551211,9.08789,-0.28293,-0.165798,-0.0296837,1,11
909730560702676992,0.0112131,-0.00671944,-5.87482,0.144768,-0.32969299999999996,-1.4127,-1,4
225195099653406720,-0.017552,-0.0146892,-5.44466,0.337517,0.510789,-0.860972,-1,10
968294398288723968,-0.00417844,0.00475084,-5.12884,1.15891,-0.21053899999999998,-0.284986,-1,10
355789936839884800,-0.0294226,0.00126274,-1.8547799999999999,-0.24618600000000002,0.30621,-0.233717,-1,10
716073508983013376,0.0193042,-0.00574935,-5.67694,-0.19581199999999999,0.844248,0.11445699999999999,-1,11
225183486061838336,-0.017552,-0.0146892,-5.44466,-1.90872,-0.23439200000000002,-1.62762,1,1
45041081514983424,0.00261703,0.00487647,-4.0275300000000005,0.195876,-0.030191900000000004,-0.8252950000000001,-1,12
864699374792343552,0.0126226,0.00612422,-1.50809,-1.42488,0.16322,-7.088030000000001,1,11
229686879530778624,0.0104971,-0.010107,-1.48604,-0.152402,0.05144069999999999,0.334962,-1,8
117094346242658305,14.1578,31.0422,-570.569,0.21278000000000002,0.189281,0.0474513,-1,5
837679220137132032,0.00107922,0.013532399999999998,-11.1873,0.341407,-0.259633,0.619302,-1,13
873714957823246336,-0.0202733,-0.00521751,2.11253,0.22233899999999998,3.6616199999999997,-1.53298,-1,13
801643963487354880,-0.010397499999999999,-0.00496379,1.15111,0.0838063,-0.176689,-0.124287,-1,8
801640871110901760,-0.010397499999999999,-0.00496379,1.15111,0.24235700000000002,0.660502,0.6216,1,14
752105398378430464,-0.00900954,-0.017719400000000003,-8.11248,0.11383800000000001,-0.385794,-0.569409,1,10
126103469625966592,-0.0222061,0.00823095,4.219869999999999,-0.148998,-0.0760963,-0.733989,-1,11
873699152343597056,-0.0202733,-0.00521751,2.11253,-0.479258,-0.557999,0.159505,-1,6
828664667898380288,0.012694200000000001,0.00870689,1.81335,-0.180516,-0.23567,-1.06079,-1,13
747611900514140160,-0.018072900000000003,0.015694899999999998,0.35496,0.283837,0.0582557,0.258234,-1,11
252202747363852288,-0.00242294,0.00181448,6.01673,0.38583,0.101158,-0.5737939999999999,1,11
409832445173563392,0.0277254,0.00995137,-5.2266699999999995,0.0350538,0.5081899999999999,-0.13486900000000002,1,11
306246492648112128,-0.00692475,-0.00551211,9.08789,1.4463700000000002,-0.8258040000000001,-8.27187,1,14
837679151434436609,895.061,-234.747,1800.0,0.0407702,-0.156414,-0.234156,1,6
153126579218677760,-0.000420138,0.027068900000000003,1.7668700000000002,1.4110200000000002,0.41788100000000006,-0.6082380000000001,1,12
130609062118162432,0.0170266,0.0025745,2.69768,-0.333061,0.0496562,0.181307,-1,5
364817683218169856,-2.0204400000000002,-0.539067,-8.49132,-0.146062,0.111319,-0.0380908,1,8
418836826929758208,0.0183655,-0.0168648,4.19268,0.0932311,0.772569,1.6797900000000001,1,11
797150259464634368,0.00711298,0.00164107,-1.6835099999999998,0.517147,-0.196715,2.64361,1,14
94579234307047424,0.00375047,0.0105381,6.9397,-0.0794716,0.414688,-3.30309,1,13
549440735087165440,-0.028429700000000002,-0.004969100000000001,2.74688,-0.341611,-0.05479540000000001,-0.744326,1,8
337772720831856640,0.00233234,-0.0236547,9.00641,-0.819255,0.337335,2.93545,1,14
274721157817565184,0.018614,-0.021792,1.60358,0.154854,0.198507,-0.177813,1,10
333267334498091008,0.0136625,0.0178352,-0.354614,-0.31748000000000004,-0.0684919,1.71744,1,12
535929798766100480,-0.00598871,0.023815799999999998,5.47954,-0.290996,0.05320459999999999,0.11348399999999999,-1,10
873712690080514048,-0.0202733,-0.00521751,2.11253,0.1166,-0.222433,0.261261,1,14
837672554347888640,0.00107922,0.013532399999999998,-11.1873,0.26304099999999997,0.068826,0.46553599999999995,-1,10
954779270079578112,-5.91276,-2.78934,1.7164400000000002,-0.463354,-0.061235500000000005,0.913646,-1,6
873705680693886976,-0.0202733,-0.00521751,2.11253,-1.35934,-0.586436,-1.34522,1,14
954768412402253824,0.014798400000000001,-0.019702599999999997,-11.7615,0.622553,0.013281399999999999,-0.124155,1,11
517915468976095232,0.0112883,0.0171321,-6.6529300000000005,-0.27815100000000004,0.119504,-0.433067,-1,13
900720887546773504,-0.00485337,0.017112099999999998,-4.8287,-0.152657,-0.07149639999999999,0.21486799999999998,1,10
842174848305201152,0.00815108,0.012129700000000002,-1.3692799999999998,-0.528335,-0.11833800000000001,-0.739013,1,8
153140597991931904,-0.000420138,0.027068900000000003,1.7668700000000002,0.5360060000000001,0.027718299999999998,0.343082,1,13
571957908590297088,-0.014568200000000002,0.00981344,3.77463,-0.0450405,0.677299,-1.51464,-1,12
211685331580231682,-184.33,77.6046,326.52099999999996,-0.271884,0.053321900000000005,0.0849845,1,7
301759866731495424,-0.010099700000000001,0.00718244,-9.611880000000001,-0.200922,-0.261664,-2.9596,-1,13
220683872164118528,-0.0215424,0.00567734,-4.09596,-0.343758,0.0911763,-0.1759,1,14
292745520651173888,0.00917456,0.008978700000000001,11.2888,-1.53196,-0.569194,-3.2861800000000003,1,13
774621060103421954,-191.174,-456.439,-1024.79,-0.00123084,-0.269384,0.359266,1,5
225183073744977920,-0.017552,-0.0146892,-5.44466,-0.8539100000000001,-0.589553,-2.47836,1,14
265716157586079744,-0.018033599999999997,0.0009135860000000001,1.30746,0.136094,0.14086700000000002,0.611556,1,4
4520435899170816,-0.00928816,0.00986098,-0.0778789,0.622863,-0.51905,0.377295,-1,11
837681625318817792,0.00107922,0.013532399999999998,-11.1873,0.222681,0.367079,3.83178,1,13
418837789019222018,27.4292,-158.88,-820.0,0.275039,-0.130461,0.372316,-1,5
954767862646439936,0.014798400000000001,-0.019702599999999997,-11.7615,-1.55169,0.573503,1.33061,1,11
364825379799564288,0.117254,-0.04105,-11.4885,0.590577,0.418216,-0.073321,-1,11
396319103670812672,-0.00686831,0.0113193,4.19235,-0.212063,0.399459,-0.12233499999999999,1,8
819655819376197632,-0.013211,-0.00525081,3.4556699999999996,0.0455179,0.324735,-1.21515,1,11
216173744203239425,-34.2805,-9.26764,-256.01,-0.514292,0.500703,-1.5173,1,7
864708995519086592,0.0126226,0.00612422,-1.50809,-0.339977,0.286933,2.20788,1,12
396318485195522048,-0.00686831,0.0113193,4.19235,0.09499500000000001,0.478367,-2.69175,1,15
743096687295201280,0.0164016,0.00663854,-1.57429,0.356218,-0.0586828,-3.04794,-1,11
117094071347970048,0.000486502,-0.00918186,0.20829499999999998,-0.257449,-0.311974,1.06744,1,5
873706917644468224,-0.0202733,-0.00521751,2.11253,0.10077,0.675125,1.92533,-1,3
166636622186545152,0.00465,-0.0182785,-2.13302,1.6216700000000002,-0.33313400000000004,3.30675,-1,2
225188021564084225,27.5343,-22.4256,80.3952,-0.371158,-0.304998,-0.018028400000000003,1,7
941257682239619072,0.0005732819999999999,0.0101015,6.18273,-0.522832,1.37809,3.0478400000000003,1,13
274721776326426626,209.049,147.83100000000002,-264.228,0.13504000000000002,0.136447,-0.2144,1,6
4506485845393408,-0.00928816,0.00986098,-0.0778789,-0.259804,-0.0926568,0.11383299999999999,-1,13
27033142636314624,-48.5242,3.1227,97.2742,-0.113746,0.0360221,0.306345,1,1
