hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
16878,824170895156183040,-15.1264,-28.1597,-439.722,-0.149088,-0.154855,-1.37999,0.0
16883,418837445421830145,19.4057,-25.4853,-480.152,0.0282805,-0.147536,0.121923,0.0
16912,369301079319379968,23.023000000000003,-21.5905,-392.746,-0.00459165,-0.111541,-0.703824,0.0
16913,63077332818067456,19.4214,-24.8074,-382.224,0.06856280000000001,-0.0734466,-0.896442,0.0
16922,45037645557927937,31.3461,5.60449,-374.53,0.104526,0.0781067,-0.0366045,0.0
16935,292739748231909377,-24.8585,20.8366,-365.514,-0.296435,0.037342400000000005,-0.349218,0.0
16943,495401456585674753,-29.078000000000003,-13.5916,-325.207,-0.11386500000000001,0.0224888,0.137231,0.0
16946,517919111108362240,-31.1442,-7.68192,-284.72700000000003,-1.36366,-0.326073,-12.1436,0.0
16956,220697822234677249,-22.4494,-22.8045,-293.41700000000003,-0.038361599999999996,-0.09549819999999999,0.060146500000000006,0.0
16960,301759866731495424,-18.9782,-26.3036,-300.73400000000004,-0.184797,-0.272436,-2.95948,0.0
16961,63053762037547008,-21.7857,-24.9507,-315.737,-0.63195,-0.7083079999999999,-9.0284,0.0
16962,63061458618941440,-10.5101,-30.3842,-307.541,-0.184824,-0.562972,-5.66103,0.0
16966,842175672938921984,-13.7303,-28.8325,-312.528,-0.151428,-0.34082199999999996,-3.63458,0.0
16971,657528775411499008,-0.550145,-31.9542,-311.806,-0.0272858,-2.18385,-21.0821,0.0
16972,360290169212895232,-3.85986,-31.7675,-288.61,-0.07361430000000001,-0.522871,-4.72733,0.0
16976,671040948683145216,-8.90822,-31.4827,-301.368,-0.157162,-0.592175,-5.59071,0.0
16978,842175672955703297,-14.0467,-31.1929,-314.961,-0.0409625,-0.29676199999999997,-0.306772,0.0
16983,369296337675485184,5.67514,-31.8459,-291.058,0.0385719,-0.16233599999999998,-1.49213,0.0
16988,734102063704702976,-1.60484,-34.3912,-298.164,-0.0204081,-0.6701010000000001,-5.75159,0.0
17008,153138055371292672,26.6838,-18.1892,-312.259,0.781637,-0.5213760000000001,-9.13332,0.0
17012,130606175900139520,26.1617,-19.2727,-287.26,1.28491,-0.9363459999999999,-14.1926,0.0
17017,94582051805593600,31.9642,-0.372515,-292.718,0.540025,-0.0115375,-4.88554,0.0
17035,738594049740505088,29.0724,13.6076,-301.828,0.215425,0.11176099999999999,-2.2042900000000003,0.0
17037,418836552068632577,28.9103,14.0712,-326.836,0.199632,0.321811,-0.170018,0.0
17049,103588907462950912,23.3499,21.7964,-300.615,0.16105,0.13761199999999998,-1.9785700000000002,0.0
17051,18019346311806976,22.8169,22.3931,-295.079,0.171,0.154366,-2.1534,0.0
17062,968277768175353856,24.955,23.4235,-297.73400000000004,0.169948,0.14613199999999998,-1.91472,0.0
17065,734098215414005760,12.3663,29.4897,-288.225,0.453312,1.05466,-10.2539,0.0
17069,743111393263222784,16.9483,27.2817,-293.045,0.12246800000000001,0.179784,-1.97345,0.0
17074,864701642535075840,16.5766,27.4609,-294.507,0.929716,1.52285,-16.2957,0.0
17078,432345770385997824,16.5495,27.4739,-283.878,0.208637,0.327732,-3.56439,0.0
17083,743118814966710272,14.5278,28.4482,-284.191,0.293599,0.574956,-5.65236,0.0
17085,950262201434767360,-0.249336,31.9993,-320.783,-0.0159418,0.900235,-8.91662,0.0
17095,90072198705840128,-5.67269,31.8467,-296.245,-0.06340230000000001,0.301045,-2.9405799999999997,0.0
17108,454874488761221120,-18.436,26.3515,-304.524,-0.20167000000000002,0.271661,-3.19814,0.0
17110,211680246322167808,-14.9256,29.487,-295.945,-0.392751,0.798922,-8.06201,0.0
17117,4513701407232001,-26.9965,17.5402,-346.63800000000003,-0.1479,0.000108624,0.30230100000000004,0.0
17130,355795640556453888,-31.9012,1.48918,-306.074,-0.239738,0.00136468,-2.28674,0.0
17137,936750371777286145,-31.9162,1.22468,-346.168,-0.11183299999999999,-0.0365976,0.18108,0.0
17154,216188450154479616,-31.7738,-4.38131,-221.372,-0.816675,-0.12223099999999999,-5.837999999999999,0.0
17156,797138370995159040,-31.0594,-6.42451,-215.308,-0.503929,-0.0952625,-3.45221,0.0
17159,220697684778942464,-29.3955,-11.1833,-250.785,-0.246098,-0.0841304,-2.04307,0.0
17166,639546125300269056,-30.2757,-8.66597,-227.808,-0.238984,-0.0923848,-1.13555,0.0
