hit_id,x,y,z,volume_id,layer_id,module_id
16878,-15.1272,-28.1593,-439.714,8,2,3
16883,19.4049,-25.486,-480.153,8,2,6
16912,23.0213,-21.5919,-392.767,8,2,22
16913,19.4241,-24.805,-382.227,8,2,22
16922,31.3477,5.59989,-374.53,8,2,25
16935,-24.8599,20.8336,-365.509,8,2,31
16943,-29.0782,-13.5912,-325.205,8,2,33
16946,-31.1444,-7.68151,-284.714,8,2,33
16956,-22.4523,-22.8013,-293.42,8,2,34
16960,-18.9793,-26.303,-300.719,8,2,35
16961,-21.7876,-24.9498,-315.736,8,2,35
16962,-10.4913,-30.3933,-307.54400000000004,8,2,35
16966,-13.7344,-28.8305,-312.51599999999996,8,2,35
16971,-0.557692,-31.9538,-311.788,8,2,36
16972,-3.8629,-31.7673,-288.612,8,2,36
16976,-8.90911,-31.4827,-301.368,8,2,36
16978,-14.0493,-31.1927,-314.962,8,2,36
16983,5.677169999999999,-31.8452,-291.05400000000003,8,2,37
16988,-1.57526,-34.3809,-297.63,8,2,37
17008,26.6841,-18.1886,-312.268,8,2,39
17012,26.1617,-19.2727,-287.265,8,2,39
17017,31.9648,-0.3628,-292.70799999999997,8,2,40
17035,29.0748,13.6009,-301.829,8,2,41
17037,28.9115,14.068,-326.83299999999997,8,2,41
17049,23.3517,21.7944,-300.607,8,2,42
17051,22.8218,22.3877,-295.068,8,2,42
17062,24.956,23.423000000000002,-297.731,8,2,43
17065,12.3727,29.4867,-288.20799999999997,8,2,43
17069,16.9502,27.2809,-293.031,8,2,43
17074,16.5791,27.4597,-294.519,8,2,43
17078,16.5494,27.474,-283.87,8,2,43
17083,14.5285,28.4478,-284.189,8,2,43
17085,-0.241038,31.9988,-320.782,8,2,44
17095,-5.67309,31.8466,-296.231,8,2,45
17108,-18.4373,26.3503,-304.515,8,2,46
17110,-14.9255,29.487,-295.965,8,2,46
17117,-26.9972,17.5389,-346.631,8,2,47
17130,-31.9006,1.50024,-306.072,8,2,48
17137,-31.916,1.22681,-346.16,8,2,48
17154,-31.7739,-4.38079,-221.364,8,2,49
17156,-31.0594,-6.42436,-215.317,8,2,49
17159,-29.3938,-11.1882,-250.794,8,2,49
17166,-30.2755,-8.66645,-227.80900000000003,8,2,49
17173,-32.1966,-3.17184,-211.18400000000003,8,2,49
17190,-29.0801,-14.6379,-230.989,8,2,50
17193,-21.7014,-22.8988,-228.023,8,2,50
17200,-28.5473,-15.2344,-238.985,8,2,50
17209,-13.4914,-28.398000000000003,-263.79200000000003,8,2,51
17210,-13.4509,-28.4175,-260.39099999999996,8,2,51
17211,-14.7894,-27.7725,-231.88099999999997,8,2,51
17217,-13.8187,-28.2403,-266.348,8,2,51
17220,-13.7893,-28.2544,-273.318,8,2,51
17222,-19.3085,-25.5948,-259.475,8,2,51
17224,-15.0567,-27.6437,-227.80599999999998,8,2,51
17236,-4.32589,-31.2453,-228.06900000000002,8,2,52
17244,-11.71,-30.8288,-234.268,8,2,52
17250,-5.5368900000000005,-31.177,-210.209,8,2,52
17251,-8.599160000000001,-31.0043,-223.34400000000002,8,2,52
17261,3.8342300000000002,-31.965,-221.169,8,2,53
17264,8.07873,-30.480999999999998,-269.856,8,2,53
17266,5.6284,-31.3377,-260.025,8,2,53
17270,8.74823,-30.2469,-245.33599999999998,8,2,53
17272,8.925089999999999,-30.1851,-222.075,8,2,53
17291,16.9784,-26.9895,-262.33099999999996,8,2,54
17297,19.5224,-24.7172,-209.524,8,2,54
17299,17.2197,-26.774,-256.742,8,2,54
17305,15.6006,-28.2202,-225.657,8,2,54
17333,31.2052,-5.03715,-245.332,8,2,56
17336,31.2476,-4.28557,-267.857,8,2,56
17353,31.1617,-5.80883,-213.683,8,2,56
17370,29.525,10.812999999999999,-245.62599999999998,8,2,57
17371,31.1514,6.16137,-267.894,8,2,57
17379,30.9709,6.6777,-259.22900000000004,8,2,57
17380,28.8401,12.772,-258.188,8,2,57
17384,28.4029,14.0225,-237.97400000000002,8,2,57
17387,27.5854,16.3113,-229.497,8,2,58
17400,31.4319,12.0048,-217.99200000000002,8,2,58
17412,26.4903,17.5373,-247.415,8,2,58
17413,21.4705,23.1574,-223.428,8,2,58
17440,6.63271,31.1152,-237.122,8,2,60
17442,-1.71606,31.5861,-229.797,8,2,60
17444,2.55802,31.345,-248.62900000000002,8,2,60
17449,13.8845,30.7061,-218.114,8,2,60
17452,9.7154,30.9413,-235.82299999999998,8,2,60
17454,9.94368,30.9284,-242.282,8,2,60
17455,3.99095,31.2642,-237.643,8,2,60
17456,-0.638107,31.5253,-258.415,8,2,60
17458,1.2213399999999999,31.4204,-240.812,8,2,60
17470,-9.4966,29.9853,-257.07599999999996,8,2,61
17472,-6.28235,31.1091,-234.15200000000002,8,2,61
17474,-3.88847,31.9461,-264.73900000000003,8,2,61
17475,-4.52613,31.7231,-257.128,8,2,61
17483,-9.93747,29.8311,-248.64,8,2,61
17486,-11.2378,29.3765,-212.293,8,2,61
17489,-11.5883,29.2539,-243.563,8,2,61
17491,-5.25894,31.4669,-242.53799999999998,8,2,61
17498,-15.6422,28.183000000000003,-269.623,8,2,62
17508,-19.1377,25.0608,-239.935,8,2,62
17510,-18.4071,25.7134,-224.558,8,2,62
17515,-20.5304,23.8169,-228.457,8,2,62
17517,-20.5064,23.8383,-265.066,8,2,62
17531,-28.4033,13.4804,-218.112,8,2,63
17534,-26.2788,17.8891,-265.007,8,2,63
17536,-26.1239,18.2106,-244.46900000000002,8,2,63
17538,-25.4171,19.6774,-262.884,8,2,63
17541,-29.2613,11.6999,-231.187,8,2,63
17550,-24.7366,21.0895,-243.387,8,2,63
17551,-26.904,16.5917,-236.748,8,2,63
17554,-29.3481,11.5197,-268.89099999999996,8,2,63
17563,-31.0986,6.9265300000000005,-251.75400000000002,8,2,64
17570,-31.3133,3.1215200000000003,-258.953,8,2,64
17572,-30.9615,9.35699,-226.993,8,2,64
17576,-31.399,1.6015,-267.002,8,2,64
17578,-30.7971,12.272,-270.809,8,2,64
17580,-29.7019,-11.8073,-164.342,8,2,65
17583,-32.1889,-4.69407,-144.017,8,2,65
17606,-31.9758,-5.3035,-205.463,8,2,65
17607,-31.1119,-7.77433,-173.641,8,2,65
17616,-29.0748,-13.6009,-167.07,8,2,65
17653,-26.4768,-18.2957,-178.38,8,2,66
17655,-24.3969,-20.6242,-178.887,8,2,66
17660,-26.799,-17.935,-152.862,8,2,66
17692,-19.8599,-25.8787,-183.97299999999998,8,2,67
17712,-6.667160000000001,-31.6091,-194.032,8,2,68
17720,-10.4331,-31.3967,-193.16099999999997,8,2,68
17730,-4.2950800000000005,-31.743000000000002,-199.96,8,2,68
17732,1.13961,-32.0495,-188.35299999999998,8,2,68
17741,6.27226,-31.6371,-207.03400000000002,8,2,69
17747,12.100999999999999,-29.5992,-206.385,8,2,69
17758,13.8369,-28.9923,-164.908,8,2,69
17763,3.19785,-32.711999999999996,-182.30700000000002,8,2,69
17775,7.61565,-31.1674,-175.565,8,2,69
17778,19.0051,-25.8432,-150.438,8,2,70
17784,19.4574,-25.4391,-177.25,8,2,70
17787,15.4791,-28.9925,-168.16400000000002,8,2,70
17788,18.0027,-26.7385,-188.032,8,2,70
17794,23.1699,-22.1231,-151.958,8,2,70
17803,19.8616,-25.0781,-149.231,8,2,70
17815,21.5762,-23.5466,-149.358,8,2,70
17828,26.0352,-19.5351,-154.01,8,2,71
17836,27.7156,-16.0479,-150.018,8,2,71
17855,26.2628,-19.0629,-143.996,8,2,71
17867,31.3993,-10.3879,-165.975,8,2,72
17878,31.8537,-2.33232,-196.26,8,2,72
17885,29.2717,13.0377,-164.891,8,2,73
17906,30.3764,9.87805,-159.033,8,2,73
17910,31.3597,7.0655399999999995,-201.11700000000002,8,2,73
17911,32.1357,4.84609,-161.118,8,2,73
17918,29.7362,14.6465,-158.733,8,2,74
17926,29.4099,15.0119,-171.372,8,2,74
17936,24.7211,20.2613,-172.37,8,2,74
17950,14.6061,28.4104,-202.196,8,2,75
17970,19.0571,26.2656,-160.328,8,2,75
17979,-0.640404,32.0214,-178.18599999999998,8,2,76
17985,3.1129,31.8096,-147.227,8,2,76
17988,4.28547,31.7435,-200.03400000000002,8,2,76
17990,6.60038,31.6129,-187.15599999999998,8,2,76
17992,6.9165600000000005,31.5951,-174.296,8,2,76
17994,4.98383,31.7041,-157.44899999999998,8,2,76
18000,5.71137,31.6631,-186.36900000000003,8,2,76
18009,-7.60225,31.1721,-156.955,8,2,77
18016,-12.7985,29.3553,-161.29399999999998,8,2,77
