hit_id,x,y,z,volume_id,layer_id,module_id
16881,0.269687,-32.0004,-424.144,8,2,4
16893,-4.86647,32.1286,-438.486,8,2,13
16913,19.4241,-24.805,-382.227,8,2,22
16914,14.7148,-29.0114,-391.914,8,2,22
16916,28.2573,-13.7833,-414.98800000000006,8,2,23
16919,31.2099,-4.953,-355.38699999999994,8,2,24
16920,31.2085,-4.9791,-394.061,8,2,24
16925,25.2692,18.9044,-377.26599999999996,8,2,26
16939,-30.7506,-8.807839999999999,-291.778,8,2,33
16942,-31.7681,-5.8975,-287.20599999999996,8,2,33
16944,-31.2682,-7.32733,-318.931,8,2,33
16945,-29.9405,-11.1248,-315.611,8,2,33
16949,-31.4695,-6.751519999999999,-295.098,8,2,33
16955,-28.418000000000003,-16.1224,-302.596,8,2,34
16956,-22.4523,-22.8013,-293.42,8,2,34
16962,-10.4913,-30.3933,-307.54400000000004,8,2,35
16966,-13.7344,-28.8305,-312.51599999999996,8,2,35
16976,-8.90911,-31.4827,-301.368,8,2,36
16978,-14.0493,-31.1927,-314.962,8,2,36
16981,-4.24797,-31.7456,-296.724,8,2,36
16985,4.19956,-32.3618,-316.74,8,2,37
16988,-1.57526,-34.3809,-297.63,8,2,37
16995,14.2963,-30.049,-280.66200000000003,8,2,38
17001,26.8878,-17.7659,-294.139,8,2,39
17003,27.3535,-16.7994,-300.212,8,2,39
17005,29.9592,-11.3921,-317.872,8,2,39
17006,26.6708,-18.2163,-283.32,8,2,39
17010,26.2804,-19.0263,-327.865,8,2,39
17011,29.5823,-12.1743,-301.647,8,2,39
17013,27.7206,-16.0375,-284.56,8,2,39
17018,31.3435,-11.3758,-314.068,8,2,40
17020,31.8871,-1.7402799999999998,-296.534,8,2,40
17026,31.7983,-3.31466,-283.55400000000003,8,2,40
17032,31.4773,6.72935,-317.772,8,2,41
17038,29.6193,12.0433,-319.279,8,2,41
17040,29.0748,13.6009,-294.531,8,2,41
17041,27.8254,16.7858,-296.018,8,2,42
17051,22.8218,22.3877,-295.068,8,2,42
17061,20.5866,25.5285,-301.065,8,2,43
17065,12.3727,29.4867,-288.20799999999997,8,2,43
17076,17.1762,27.1719,-293.447,8,2,43
17078,16.5494,27.474,-283.87,8,2,43
17081,23.2221,24.2585,-285.124,8,2,43
17085,-0.241038,31.9988,-320.782,8,2,44
17090,9.39842,31.4551,-310.378,8,2,44
17092,6.73181,31.6055,-321.293,8,2,44
17093,1.82635,31.8822,-302.164,8,2,44
17095,-5.67309,31.8466,-296.231,8,2,45
17096,-5.24213,31.9973,-341.824,8,2,45
17099,-6.13211,31.6861,-301.746,8,2,45
17101,-10.7105,30.0853,-322.649,8,2,45
17103,-5.07906,32.0543,-290.966,8,2,45
17105,-23.5055,21.8233,-321.59,8,2,46
17107,-15.6005,28.8842,-306.69,8,2,46
17108,-18.4373,26.3503,-304.515,8,2,46
17118,-25.6134,20.4105,-287.686,8,2,47
17120,-26.7686,18.0132,-295.775,8,2,47
17122,-28.4876,14.4459,-288.733,8,2,47
17128,-31.7394,4.358709999999999,-314.793,8,2,48
17138,-31.165,14.5414,-298.382,8,2,48
17140,-32.6979,-1.73813,-262.897,8,2,49
17149,-31.5728,-4.95604,-268.569,8,2,49
17152,-31.7146,-4.5504,-259.814,8,2,49
17153,-30.3422,-8.47568,-215.722,8,2,49
17155,-30.2335,-8.78662,-259.19,8,2,49
17159,-29.3938,-11.1882,-250.794,8,2,49
17160,-33.2365,-0.197647,-237.618,8,2,49
17163,-29.6895,-10.3427,-239.22799999999998,8,2,49
17170,-29.788,-10.0609,-275.94599999999997,8,2,49
17172,-31.3762,-5.51848,-221.13299999999998,8,2,49
17173,-32.1966,-3.17184,-211.18400000000003,8,2,49
17178,-27.7182,-16.1626,-246.149,8,2,50
17181,-24.9504,-19.2613,-224.231,8,2,50
17183,-21.8739,-22.7057,-245.167,8,2,50
17188,-22.5733,-21.9226,-232.106,8,2,50
17189,-28.8019,-14.9493,-264.17900000000003,8,2,50
17194,-26.4661,-17.5644,-256.415,8,2,50
17201,-23.839000000000002,-20.5056,-235.77700000000002,8,2,50
17203,-25.8857,-18.2142,-222.405,8,2,50
17208,-11.6999,-29.2613,-244.017,8,2,51
17209,-13.4914,-28.398000000000003,-263.79200000000003,8,2,51
17217,-13.8187,-28.2403,-266.348,8,2,51
17222,-19.3085,-25.5948,-259.475,8,2,51
17230,-17.7092,-26.3655,-232.71400000000003,8,2,51
17238,-9.267669999999999,-30.9666,-210.71,8,2,52
17251,-8.599160000000001,-31.0043,-223.34400000000002,8,2,52
17253,-4.73307,-31.2223,-213.425,8,2,52
17255,-8.5991,-31.0043,-250.705,8,2,52
17262,9.99874,-29.8097,-233.049,8,2,53
17266,5.6284,-31.3377,-260.025,8,2,53
17269,11.7098,-29.2115,-240.62599999999998,8,2,53
17272,8.925089999999999,-30.1851,-222.075,8,2,53
