particle_id,vx,vy,vz,px,py,pz,q,nhits
180149413933481984,-0.010003,-0.022239,11.077,0.7018300000000001,0.18859,-0.946631,-1,11
630504497587683328,0.008155899999999999,0.0035591,0.573205,0.242393,0.37267100000000003,-0.9545379999999999,1,12
535931791647707137,2.0069,-35.4544,-344.99800000000005,0.233835,0.0228878,0.187665,1,5
585470631617757184,-0.0108205,-0.00310644,6.37972,0.0692392,0.791661,-1.58992,-1,10
495398982667730944,-0.0161455,0.018690000000000002,3.77889,0.0028178,0.55253,-0.19255999999999998,1,14
27029775381954560,0.00551305,-0.00583584,-1.55768,0.187548,-0.476178,0.637574,-1,13
535931310594588672,-0.00598871,0.023815799999999998,5.47954,-0.209206,0.15379,0.0390361,-1,11
409829284077633536,0.0277254,0.00995137,-5.2266699999999995,-0.049242,0.532984,-1.4732399999999999,1,5
369295650480717824,-0.00562125,0.00032209400000000004,-1.61113,-2.23218,-0.0248143,4.94695,1,14
932253094341775361,-498.00199999999995,-437.339,170.635,0.0184603,0.14326,-0.0845784,-1,1
292735693766000640,0.00917456,0.008978700000000001,11.2888,0.477181,1.51627,1.4807299999999999,-1,10
684548792627757056,0.00473057,0.000340866,-1.05561,-0.7082109999999999,-0.5149239999999999,2.37166,-1,13
747603310579548160,-0.018072900000000003,0.015694899999999998,0.35496,0.038641800000000004,0.177983,0.9646450000000001,1,11
851183902985814016,0.00264433,0.0116027,9.48441,0.149141,-0.204706,-1.35958,1,12
220681810579816448,-0.0215424,0.00567734,-4.09596,-0.5575640000000001,-0.45104399999999994,-2.92588,-1,14
166637103239663617,-24.7366,21.0896,-243.373,-0.370342,0.021334,0.0455838,-1,9
27031699544092674,157.42700000000002,-123.35600000000001,612.9630000000001,-0.123356,-0.0904827,-0.21346700000000002,1,1
716075295689408512,0.0193042,-0.00574935,-5.67694,-0.234896,0.21894699999999997,0.44095100000000004,-1,9
27030256485416962,156.66299999999998,-319.975,-60.2069,0.120457,0.12406700000000001,0.218952,1,3
941258025837002752,0.0005732819999999999,0.0101015,6.18273,0.96893,0.381071,4.86292,1,1
225181012160675840,-0.017552,-0.0146892,-5.44466,-1.3669,-0.39709,5.47628,1,11
779128714129571840,0.00661412,0.00943342,-3.07924,-0.422205,0.563866,-1.4988700000000001,1,12
337778012231565312,0.00233234,-0.0236547,9.00641,1.41419,-0.44964,1.6839,-1,10
801664373171945472,22.2104,22.3666,-83.9624,0.174046,0.278989,-0.446862,-1,12
418836002312826882,99.2676,-52.5431,698.0,0.15826800000000002,0.09480419999999999,0.114168,-1,4
418840194184118272,0.0183655,-0.0168648,4.19268,0.107379,-0.9687899999999999,-8.63742,-1,14
225211661047300096,-0.017552,-0.0146892,-5.44466,0.111625,0.301682,0.581259,-1,13
315252935988609024,0.019173500000000003,0.010777,2.01125,-0.135462,-0.259094,-0.0634952,-1,9
355785607512850432,-0.0294226,0.00126274,-1.8547799999999999,-0.0472435,-0.24547800000000003,1.9824200000000002e-05,-1,7
797143043919577088,0.00711298,0.00164107,-1.6835099999999998,0.5870350000000001,-0.13659200000000002,-1.9907299999999999,1,3
711569222160875520,0.00357131,-0.0123055,-2.6419799999999998,0.488754,-0.220426,4.807919999999999,1,15
797142150566379520,0.00711298,0.00164107,-1.6835099999999998,-0.160983,-0.14771900000000002,-0.25143899999999997,-1,8
