hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
16874,824163129872097282,-32.5551,-3.6468,-469.869,-0.177629,-0.14166800000000002,-0.37203600000000003,0.0
16883,418837445421830145,19.4057,-25.4853,-480.152,0.0282805,-0.147536,0.121923,0.0
16890,211680177619472385,21.2263,24.1739,-485.49800000000005,0.18077200000000002,0.0626899,-0.0713466,0.0
16901,171140359252869120,-31.5293,8.081719999999999,-484.905,-0.247013,-0.047788300000000006,-2.269,0.0
16904,364801465438449666,-29.9354,-9.63912,-375.12699999999995,-0.223848,0.08337169999999999,0.0166385,0.0
16906,153137711790690305,-4.379630000000001,-31.2423,-375.93199999999996,-0.101641,-0.116273,-0.0660158,0.0
16910,364801465438441473,12.8039,-28.8289,-370.85699999999997,0.372313,-0.198532,0.0971578,0.0
16914,873704375040618498,14.7142,-29.0119,-391.914,-0.000650511,-0.159423,-0.0551117,0.0
16919,369301010599903232,31.2102,-4.94763,-355.397,0.374076,0.026266900000000003,-3.55215,0.0
16920,905224762068832257,31.2084,-4.98071,-394.065,0.166917,-0.0211693,-0.10868199999999999,0.0
16921,418836345910202369,31.2311,-4.57715,-398.62,0.292206,-0.14669300000000002,-0.24601900000000002,0.0
16933,878207081314787330,-15.6333,28.1909,-385.545,-0.10285,0.109661,0.255788,0.0
16934,598982873625665538,-15.2168,28.563000000000002,-356.06800000000004,0.024673900000000002,0.237333,-0.140033,0.0
16935,292739748231909377,-24.8585,20.8366,-365.514,-0.296435,0.037342400000000005,-0.349218,0.0
16937,211679352985751553,-30.9676,9.2495,-362.35,-0.26401399999999997,-0.073728,-0.217486,0.0
16939,855686265662603264,-30.7503,-8.80861,-291.762,-0.497595,-0.152044,-4.88494,0.0
16941,301752788642172929,-31.9932,-5.25366,-286.069,-0.106183,-0.0469448,-0.0764263,0.0
16943,495401456585674753,-29.078000000000003,-13.5916,-325.207,-0.11386500000000001,0.0224888,0.137231,0.0
16948,734096841024471040,-29.655,-11.9413,-319.001,-0.9263870000000001,-0.362387,-9.85345,0.0
16949,229685436421767168,-31.4689,-6.7533199999999995,-295.105,-0.4722,-0.110919,-4.42813,0.0
16952,99081184666976256,-32.2605,-11.8204,-291.615,-0.255602,-0.10459600000000001,-2.38331,0.0
16958,797138577153589248,-29.7939,-14.582,-283.366,-0.593631,-0.279445,-5.5833699999999995,0.0
16960,301759866731495424,-18.9782,-26.3036,-300.73400000000004,-0.184797,-0.272436,-2.95948,0.0
16967,225182798867070976,-19.5127,-26.046,-299.914,-0.45118199999999997,-0.5848,-6.68526,0.0
16972,360290169212895232,-3.85986,-31.7675,-288.61,-0.07361430000000001,-0.522871,-4.72733,0.0
16977,364807444016136192,-4.84508,-31.7119,-321.631,-0.168547,-1.16515,-11.3806,0.0
16978,842175672955703297,-14.0467,-31.1929,-314.961,-0.0409625,-0.29676199999999997,-0.306772,0.0
16979,954766488256905216,-7.567539999999999,-31.5584,-310.973,-0.04687569999999999,-0.23268899999999998,-2.19311,0.0
16980,306245599294914560,-10.6161,-31.3864,-294.073,-0.0790801,-0.260264,-2.48299,0.0
16981,166643287975788544,-4.24948,-31.7455,-296.715,-0.112041,-0.767037,-7.12755,0.0
16983,369296337675485184,5.67514,-31.8459,-291.058,0.0385719,-0.16233599999999998,-1.49213,0.0
16987,671050431970934784,10.3546,-30.2098,-315.845,0.373603,-1.11945,-11.5831,0.0
16991,364814041085902848,20.6548,-24.3696,-288.306,0.138902,-0.170283,-1.7573900000000002,0.0
16993,229685367702290432,16.1804,-28.3662,-294.422,0.28618499999999997,-0.48212,-5.03118,0.0
16996,274720127025414144,23.1116,-22.1752,-315.26599999999996,0.391207,-0.390338,-5.47215,0.0
16998,112591708671180800,18.6259,-26.1818,-290.936,0.109205,-0.137259,-1.58256,0.0
17000,747601042853605378,27.3182,-16.8727,-345.097,0.087126,-0.0717112,-0.168846,0.0
17001,873707948436619264,26.8876,-17.7662,-294.147,3.78661,-2.48747,-41.6299,0.0
17003,225186440999337984,27.354,-16.7984,-300.205,1.41705,-0.880007,-15.3196,0.0
17005,864702948205133824,29.9548,-11.4013,-317.893,0.5807869999999999,-0.211495,-6.10766,0.0
17006,526921843597115392,26.671,-18.2158,-283.317,0.320265,-0.23102399999999998,-3.46135,0.0
17007,4516037852659712,29.9541,-11.4027,-288.685,0.375746,-0.132902,-3.58353,0.0
17008,153138055371292672,26.6838,-18.1892,-312.259,0.781637,-0.5213760000000001,-9.13332,0.0
17009,864697931683332096,25.500999999999998,-20.6437,-285.805,0.403808,-0.339118,-4.56604,0.0
17011,644017632932003840,29.583000000000002,-12.1728,-301.635,0.918905,-0.901819,-2.80493,0.0
17013,693555785724067840,27.7205,-16.0379,-284.567,0.263178,-0.14093699999999998,-2.72032,0.0
17016,747601042853601282,31.5347,-7.98773,-328.186,0.11530499999999999,0.00221186,-0.022491499999999998,0.0
17019,306248966549274624,31.9953,0.178176,-306.592,1.2121,0.0170221,-11.9598,0.0
17020,333268571448672256,31.8871,-1.73901,-296.546,0.46630600000000005,-0.034640199999999996,-4.339119999999999,0.0
17024,671047545752911872,31.8817,-1.83598,-300.616,0.352483,-0.0112866,-3.29129,0.0
17025,243194723475390464,31.6849,-5.32504,-301.796,0.678986,-0.10497999999999999,-6.62021,0.0
17027,364801396702183424,32.027,5.15699,-287.96,0.611929,0.0891389,-5.2757,0.0
17028,355786088549187584,29.3067,12.9375,-279.793,0.172232,0.06668289999999999,-1.6003399999999999,0.0
17029,301754437892833280,30.03,10.8689,-303.051,0.730797,0.274493,-7.17457,0.0
17035,738594049740505088,29.0724,13.6076,-301.828,0.215425,0.11176099999999999,-2.2042900000000003,0.0
17036,103588632585043968,28.9102,14.0716,-295.186,0.461609,0.233998,-4.72251,0.0
17038,752103336794128384,29.6238,12.0305,-319.272,0.7580819999999999,0.318374,-7.99982,0.0
17041,738591163522482176,27.8254,16.7858,-296.02299999999997,0.333465,0.191688,-3.3829300000000004,0.0
17045,837680457104494593,25.8986,18.942999999999998,-291.204,0.150824,0.10528699999999999,-0.127081,0.0
17046,409834712916295680,23.8499,21.2366,-292.45099999999996,0.151903,0.12304200000000001,-1.7608099999999998,0.0
17047,837680457087713280,25.8986,18.942999999999998,-291.204,0.294315,0.203008,-3.12259,0.0
17052,27037334524395520,22.3818,22.8802,-333.167,0.156637,0.0959632,-1.24537,0.0
17060,432345701666521088,10.5937,30.344,-280.309,0.312834,0.868267,-8.33973,0.0
17061,117106303414829056,20.5875,25.5281,-301.068,0.240064,0.28015500000000004,-3.39989,0.0
17062,968277768175353856,24.955,23.4235,-297.73400000000004,0.169948,0.14613199999999998,-1.91472,0.0
17064,743111255841067010,20.075,25.7751,-349.336,-0.021108099999999998,0.12415999999999999,0.0507202,0.0
17065,734098215414005760,12.3663,29.4897,-288.225,0.453312,1.05466,-10.2539,0.0
17068,662034436623171584,20.6494,25.4983,-324.865,0.186473,0.24597600000000003,-2.9567,0.0
17069,743111393263222784,16.9483,27.2817,-293.045,0.12246800000000001,0.179784,-1.97345,0.0
17070,103583478624288768,21.3777,25.1473,-281.459,0.102523,0.136251,-1.4451100000000001,0.0
17075,671041361000005632,18.6199,26.4763,-280.754,0.538455,0.7493449999999999,-7.940810000000001,0.0
17076,364799816154218496,17.1738,27.1731,-293.448,0.20303800000000002,0.30256900000000003,-3.1886200000000002,0.0
17078,432345770385997824,16.5495,27.4739,-283.878,0.208637,0.327732,-3.56439,0.0
17081,936751746150039552,23.2213,24.2589,-285.127,0.487871,0.494996,-5.80516,0.0
17082,454874557480697856,25.3185,23.2483,-298.29400000000004,0.149974,0.123425,-1.68773,0.0
17083,743118814966710272,14.5278,28.4482,-284.191,0.293599,0.574956,-5.65236,0.0
17087,333268227851288576,9.26014,31.4629,-289.122,0.10240199999999999,0.313791,-2.89697,0.0
17093,211670419436994560,1.82643,31.8822,-302.168,0.020502700000000002,0.18858699999999998,-1.81067,0.0
17095,90072198705840128,-5.67269,31.8467,-296.245,-0.06340230000000001,0.301045,-2.9405799999999997,0.0
17096,684570233104498688,-5.24296,31.997,-341.82099999999997,-0.0321279,0.154134,-1.4724899999999999,0.0
17099,220677137655398400,-6.13479,31.6852,-301.738,-0.313744,1.57565,-14.8155,0.0
17104,630505116062973952,-13.2799,29.186999999999998,-308.677,-0.228479,0.48047799999999996,-5.12758,0.0
17105,517915812573478912,-23.5078,21.8213,-321.592,-0.707919,0.669701,-9.56578,0.0
17112,914237458864930816,-13.2102,31.0192,-291.741,-0.582276,1.39189,-12.5435,0.0
17113,153128434644549632,-17.5621,27.1321,-280.893,-1.0183,1.55254,-16.2457,0.0
17116,166640745355149312,-20.0813,24.8819,-280.025,-0.460513,0.58621,-6.47379,0.0
17117,4513701407232001,-26.9965,17.5402,-346.63800000000003,-0.1479,0.000108624,0.30230100000000004,0.0
17119,445859524205608960,-25.1055,21.4646,-299.473,-0.374779,0.33361999999999997,-4.47126,0.0
17124,535933921934704640,-24.9354,21.8174,-291.841,-0.291962,0.267027,-3.54755,0.0
17125,225193038069104640,-23.2331,25.3501,-285.559,-0.493712,0.522994,-5.86183,0.0
17127,360289000981790720,-23.25,25.3151,-291.957,-0.384148,0.432647,-4.8788,0.0
17133,734097047199682561,-31.5689,7.380310000000001,-304.26099999999997,0.117355,0.411083,-0.19597,0.0
17139,153125067390189568,-31.2829,12.4514,-280.068,-0.728761,0.299556,-6.6001199999999995,0.0
17142,954769374474928128,-31.2102,-5.9931,-240.305,-0.864505,-0.155088,-6.30582,0.0
17143,675544273432608768,-29.9918,-9.47795,-259.55400000000003,-0.16469,-0.042232599999999995,-1.3899700000000001,0.0
17144,94578340953849856,-30.5681,-7.82955,-249.926,-0.628848,-0.170725,-5.30333,0.0
17146,216173744186458112,-30.4418,-8.19081,-226.65200000000002,-1.02147,-0.28529899999999997,-7.8095,0.0
17152,364794181157126144,-31.7147,-4.55016,-259.809,-1.10461,-0.149005,-8.63263,0.0
17155,94579852782338048,-30.234,-8.78514,-259.187,-1.28896,-0.36544,-11.3199,0.0
17156,797138370995159040,-31.0594,-6.42451,-215.308,-0.503929,-0.0952625,-3.45221,0.0
17161,734096909743947776,-28.3727,-14.1088,-216.81099999999998,-4.58516,-2.2909200000000003,-34.6528,0.0
