hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
16884,878207081314783233,28.958000000000002,-13.4697,-452.666,0.116951,-0.138872,0.12835,0.0
16890,211680177619472385,21.2263,24.1739,-485.49800000000005,0.18077200000000002,0.0626899,-0.0713466,0.0
16893,954763670775140353,-4.86071,32.1306,-438.48400000000004,-0.039837,0.114423,0.14566800000000002,0.0
16896,117109052193898496,-4.33472,32.3145,-439.022,0.148277,0.980439,-2.6336,0.0
16904,364801465438449666,-29.9354,-9.63912,-375.12699999999995,-0.223848,0.08337169999999999,0.0166385,0.0
16912,369301079319379968,23.023000000000003,-21.5905,-392.746,-0.00459165,-0.111541,-0.703824,0.0
16915,112599405269356545,29.4064,-11.3988,-401.76099999999997,0.296788,0.07128519999999999,0.2172,0.0
16925,873704375040614402,25.2694,18.9042,-377.275,0.158109,0.0369801,-0.00929225,0.0
16946,517919111108362240,-31.1442,-7.68192,-284.72700000000003,-1.36366,-0.326073,-12.1436,0.0
16948,734096841024471040,-29.655,-11.9413,-319.001,-0.9263870000000001,-0.362387,-9.85345,0.0
16967,225182798867070976,-19.5127,-26.046,-299.914,-0.45118199999999997,-0.5848,-6.68526,0.0
16976,671040948683145216,-8.90822,-31.4827,-301.368,-0.157162,-0.592175,-5.59071,0.0
16978,842175672955703297,-14.0467,-31.1929,-314.961,-0.0409625,-0.29676199999999997,-0.306772,0.0
16998,112591708671180800,18.6259,-26.1818,-290.936,0.109205,-0.137259,-1.58256,0.0
17004,923238061066686465,29.0131,-13.3554,-331.028,0.0779917,-0.0636919,-0.08051219999999999,0.0
17006,526921843597115392,26.671,-18.2158,-283.317,0.320265,-0.23102399999999998,-3.46135,0.0
17009,864697931683332096,25.500999999999998,-20.6437,-285.805,0.403808,-0.339118,-4.56604,0.0
17047,837680457087713280,25.8986,18.942999999999998,-291.204,0.294315,0.203008,-3.12259,0.0
17068,662034436623171584,20.6494,25.4983,-324.865,0.186473,0.24597600000000003,-2.9567,0.0
17093,211670419436994560,1.82643,31.8822,-302.168,0.020502700000000002,0.18858699999999998,-1.81067,0.0
17096,684570233104498688,-5.24296,31.997,-341.82099999999997,-0.0321279,0.154134,-1.4724899999999999,0.0
17125,225193038069104640,-23.2331,25.3501,-285.559,-0.493712,0.522994,-5.86183,0.0
17156,797138370995159040,-31.0594,-6.42451,-215.308,-0.503929,-0.0952625,-3.45221,0.0
17183,571961275844657152,-21.875,-22.7044,-245.183,-0.291567,-0.31758600000000003,-3.4049,0.0
17208,27046886531661824,-11.7043,-29.2591,-244.019,-0.22783299999999998,-0.5266489999999999,-4.1825,0.0
17216,657533791933300736,-15.3459,-27.5044,-229.37900000000002,-1.19828,-2.12817,-17.5245,0.0
17233,4515281938415616,-21.173000000000002,-24.6964,-270.502,-0.9202299999999999,-1.0585799999999999,-11.65,0.0
17234,873699014904643584,-15.6988,-27.3343,-253.676,-0.570401,-1.0136,-9.4479,0.0
17239,837680457104498690,-6.62397,-31.1157,-274.98,-0.100654,-0.119925,0.041562699999999994,0.0
17241,94576897844838400,-12.7853,-30.7681,-213.829,-0.181528,-0.46395299999999995,-3.3006900000000003,0.0
17250,616994935656153088,-5.53881,-31.1769,-210.2,-0.052746900000000006,-0.240283,-1.60753,0.0
17258,873727808365395968,1.02404,-31.5471,-211.167,0.00539203,-1.02874,-7.18253,0.0
17270,860188422180962304,8.74723,-30.2473,-245.324,0.207134,-0.7576039999999999,-6.10618,0.0
17283,689052667133034496,13.8122,-28.4764,-210.195,0.21285300000000001,-0.46268000000000004,-3.4060599999999996,0.0
17292,130606244619616256,18.6926,-25.4584,-228.049,0.581172,-0.809218,-7.2789,0.0
17311,139617910640345088,17.024,-26.9488,-213.51,0.36081399999999997,-0.5850310000000001,-4.77895,0.0
17327,306248829110321152,27.6908,-14.9589,-249.429,2.86557,-1.5578100000000001,-26.7986,0.0
17336,743096687295201280,31.2476,-4.28576,-267.857,0.35849699999999995,-0.0388364,-3.04777,0.0
