particle_id,vx,vy,vz,px,py,pz,q,nhits
4503737066323968,-0.00928816,0.00986098,-0.0778789,-0.948125,0.47089200000000003,2.0100599999999997,1,11
94577653759082496,0.00375047,0.0105381,6.9397,-0.144027,-0.207341,-1.39466,1,9
225191938557476864,-0.017552,-0.0146892,-5.44466,0.542662,0.605633,3.72382,-1,2
112595969278738432,0.00190622,-0.0009474689999999999,-0.0986182,0.947312,0.452016,1.1248200000000002,1,12
418847272307003393,19.5337,29.656,422.19800000000004,-0.118657,0.14338800000000002,0.159178,1,4
238705348779704320,-202.56799999999998,-53.3155,568.269,-0.213662,-0.149285,0.733604,1,10
837680388368236544,0.00107922,0.013532399999999998,-11.1873,0.166099,-0.1909,-0.494225,-1,8
716074677214117888,0.0193042,-0.00574935,-5.67694,-0.347532,-0.0800452,-1.9530599999999998,1,12
878211754222419968,0.013922,0.00484781,1.40247,-0.0227849,0.40328800000000004,2.68683,1,15
864694564428972032,0.0126226,0.00612422,-1.50809,-1.08669,-0.44765299999999997,0.872265,1,13
562952496041951232,-0.0125499,-0.0179109,2.88125,-0.08819,-0.274136,-0.283605,1,13
968280448251727873,-243.49099999999999,77.0501,821.508,0.410254,0.124898,-0.201237,1,9
684551747565256704,0.00473057,0.000340866,-1.05561,0.677755,-2.11476,3.16032,-1,10
418839644428304384,0.0183655,-0.0168648,4.19268,0.449113,0.138777,-0.036343900000000005,-1,13
779127271020560384,0.00661412,0.00943342,-3.07924,0.0351477,0.150469,0.608442,-1,7
562953114534023169,-787.7489999999999,233.15099999999998,1011.55,0.118288,0.00492148,0.0229172,1,1
180155186369527808,-0.010003,-0.022239,11.077,0.28182399999999996,-0.101434,0.0509703,-1,5
499899764796555264,0.00597668,-0.00744874,-5.06495,-0.787451,0.0201545,0.761436,1,13
707077579722457088,-0.0373195,-0.031613999999999996,-3.26563,0.191663,-0.0695843,-0.813286,-1,11
864692640300404737,-67.1684,-4.75509,570.569,-0.10990699999999999,-0.145677,-0.219717,1,1
292753835707858944,0.00917456,0.008978700000000001,11.2888,-0.00707226,-0.221844,-0.44778500000000004,1,14
589972032221872128,0.00842205,0.0146707,-6.6494100000000005,0.629361,0.539172,-0.40312800000000004,1,12
153126235621294080,-0.000420138,0.027068900000000003,1.7668700000000002,0.0519941,0.232021,0.820991,-1,10
968274332201517056,-0.00417844,0.00475084,-5.12884,-0.128864,0.628254,0.264714,-1,12
153126716674416642,242.80200000000002,79.1951,-238.149,0.238959,0.21363000000000001,-0.255175,1,9
4549710396260352,-2.81088,-0.602774,1.00937,-10.6531,-2.3972700000000002,3.68373,-1,11
734109829005574144,-0.00916967,-0.00476335,-2.6461099999999997,0.23126599999999997,0.31415,-1.6804400000000002,-1,11
693559015539474432,0.035856599999999995,-0.00634385,7.4101,0.42699499999999996,0.669496,-4.88468,-1,11
171139397180194816,-0.0186017,0.0248202,1.4095600000000001,0.212687,-0.184153,0.135668,-1,8
517918355227684866,-262.95,599.595,826.732,-0.0823016,0.140792,-0.170964,1,4
27025171177013248,0.00551305,-0.00583584,-1.55768,0.32138,-1.3939700000000002,5.6925,-1,13
954768412402253824,0.014798400000000001,-0.019702599999999997,-11.7615,0.622553,0.013281399999999999,-0.124155,1,11
873706917661253634,11.1016,115.867,330.89099999999996,0.266203,-0.106252,0.0945032,-1,6
923239504158916608,0.032917400000000006,-0.013690299999999999,-6.5544199999999995,-0.19813699999999998,0.365467,0.504236,-1,4
662034436623171584,-0.000737204,-0.00617908,-10.0669,0.201252,0.23303200000000002,-2.95702,-1,13
716077907029524480,0.0193042,-0.00574935,-5.67694,-0.398904,0.29185,-0.630166,-1,13
684557451298607105,25.9971,21.8416,-817.5,-0.19764,0.058293399999999995,0.13452999999999998,-1,4
873699014904643584,-0.0202733,-0.00521751,2.11253,-0.587334,-1.00485,-9.448030000000001,-1,10
914233610574233600,0.00645132,0.00558013,-11.5839,0.263762,-0.49760200000000004,-2.27263,-1,11
364798922817802241,169.03599999999997,-106.896,-509.199,0.213202,-0.043968099999999996,0.023167300000000002,-1,3
941257682239619072,0.0005732819999999999,0.0101015,6.18273,-0.522832,1.37809,3.0478400000000003,1,13
950260346008895488,-0.0125745,0.042390699999999996,-4.230090000000001,0.380341,0.027773000000000003,0.6701630000000001,-1,4
747609701490884608,-0.018072900000000003,0.015694899999999998,0.35496,-0.40445,0.0497996,-0.15523299999999998,1,13
166638615051370496,0.00465,-0.0182785,-2.13302,-0.348313,0.39094,-0.27731300000000003,-1,12
216177180160294912,-0.00586947,0.00597368,5.379630000000001,-0.0615161,0.427083,-1.52914,-1,13
743105139807621121,260.66700000000003,-427.099,455.426,-0.168192,-0.0184813,0.16076,-1,1
684556145628553218,29.8453,13.7812,-227.90099999999998,0.091554,0.240558,0.00971218,1,10
225190632904200193,16.7348,-63.431000000000004,570.569,-0.025664099999999995,0.16434200000000002,-0.0997345,-1,9
301748665473572866,-34.8963,6.57999,314.238,0.149171,0.0383005,-0.0898687,1,3
702566214811000834,-16.6285,70.6095,145.34799999999998,0.319073,-0.102275,0.287426,1,7
27026339408117760,0.00551305,-0.00583584,-1.55768,-0.38454499999999997,0.0238918,0.0653165,-1,14
639545850439143425,18.5963,3.8959699999999997,342.08099999999996,0.025749400000000002,-0.12803599999999998,0.375294,1,1
117094002628493312,0.000486502,-0.00918186,0.20829499999999998,0.358055,1.87169,0.9009950000000001,-1,12
166641638708346880,0.00465,-0.0182785,-2.13302,0.247468,-0.105323,0.0372715,1,7
63051013258477568,0.0227292,0.00567583,-0.535732,0.8777020000000001,-1.2162,-6.95666,-1,13
801642314219913216,-0.010397499999999999,-0.00496379,1.15111,-0.33131,0.469154,0.411991,-1,12
873699770818887680,-0.0202733,-0.00521751,2.11253,0.434162,-0.199231,0.576075,-1,15
842175672955703297,-13.7303,-28.8325,-312.528,-0.039161400000000006,-0.297412,-0.30643400000000004,1,10
324260959877070848,-0.00399305,-0.00160678,-1.7468299999999999,0.875209,-0.351134,-0.25361999999999996,-1,12
454878337068699649,66.8467,100.92399999999999,960.0,-0.06464349999999999,0.20624299999999998,0.137931,1,3
423342350702477312,0.00821195,-0.0158408,4.93883,-0.289036,-0.693521,0.744896,-1,11
27022010081083392,0.00551305,-0.00583584,-1.55768,0.014498599999999999,-0.537183,-1.13458,-1,15
166634148285382656,0.00465,-0.0182785,-2.13302,0.5939800000000001,0.8835120000000001,2.67033,-1,10
238701294330576896,-2.24553,-0.937883,3.56505,0.0718288,-0.152129,-0.00469419,1,10
752103680391512064,-0.00900954,-0.017719400000000003,-8.11248,0.345609,-0.0667316,-2.05998,1,12
801651453943877633,-16.2776,115.38,-376.45599999999996,-0.382064,-0.17161099999999999,0.14607699999999998,1,9
409833475965714432,0.0277254,0.00995137,-5.2266699999999995,-0.452029,0.46567200000000003,-3.4146099999999997,1,8
747609220454547456,-0.018072900000000003,0.015694899999999998,0.35496,-0.0783567,-0.189377,-0.694293,1,10
558451095437836288,-0.000625275,0.010523200000000002,10.8337,-0.608155,0.667114,-3.7151099999999997,1,9
391818527700418560,0.036001599999999995,0.0116131,-9.27233,-0.636738,-0.251585,0.048708600000000005,-1,13
225211661047300096,-0.017552,-0.0146892,-5.44466,0.111625,0.301682,0.581259,-1,13
909733172042792960,-1.01137,3.85868,-12.2116,-0.118573,0.390156,-0.503549,-1,11
220694729841442816,-0.021583599999999998,0.00568153,-4.095619999999999,-0.124391,-0.00795332,0.684146,1,3
860194881811775488,0.0133344,0.0158988,-0.279931,-0.597051,-0.0246262,4.74149,-1,11
229690521663045632,0.0104971,-0.010107,-1.48604,0.0978941,-0.199786,1.14046,-1,11
639517950331588609,28.5544,-21.1114,327.981,0.263394,-0.203528,-0.0108493,1,12
923241290865311744,0.032917400000000006,-0.013690299999999999,-6.5544199999999995,-0.1505,-0.014648099999999999,-0.540323,-1,4
914246529835859968,-5.58245,5.58309,4.89687,-0.44234399999999996,0.311238,1.07264,-1,5
4511845964578816,-0.00928816,0.00986098,-0.0778789,0.155052,0.385961,2.22099,-1,15
211677772421005312,-0.021603900000000002,0.00530647,3.26302,-0.05986280000000001,-0.49884700000000004,-1.31841,-1,4
4507860234928128,-0.00928816,0.00986098,-0.0778789,0.22475900000000001,1.0668799999999998,-0.372318,1,14
99081871861743616,0.0178395,-0.00386128,4.07266,-0.253296,0.250092,0.165416,-1,9
734095947671273472,-0.00916967,-0.00476335,-2.6461099999999997,0.314641,0.233933,1.4436,1,13
4523390836670464,-0.00928816,0.00986098,-0.0778789,-3.26667,-2.37895,-10.7773,-1,12
801654615006248960,-0.010397499999999999,-0.00496379,1.15111,0.517043,0.44551899999999994,4.8341400000000005,-1,13
225182798867070976,-0.017552,-0.0146892,-5.44466,-0.434637,-0.596863,-6.6855,1,12
112599405269356545,9.09989,-16.6791,-416.695,0.293802,0.0828836,0.21727,1,16
797140020262600704,0.00711298,0.00164107,-1.6835099999999998,0.9898889999999999,0.8332290000000001,-3.64822,1,13
211672824618680320,-0.021603900000000002,0.00530647,3.26302,0.42136599999999996,0.0361288,0.49875200000000003,1,10
418858611003883520,0.174974,0.008687,4.0298300000000005,0.23202399999999998,0.172524,-0.43562700000000004,1,10
